chip	sample	layer	subclass	merge_regions	xstart	ystart	xend	yend	loc_1	p
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.1018185231859	3.43526638534395	4.5018185231859	3.83526638534395	layer 1_4.1018185231859_3.43526638534395	0.0256974302569743
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.1218185231859	3.43526638534395	4.5218185231859	3.83526638534395	layer 1_4.1218185231859_3.43526638534395	0.0325967403259674
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.1418185231859	3.43526638534395	4.5418185231859	3.83526638534395	layer 1_4.1418185231859_3.43526638534395	0.0404959504049595
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.1018185231859	3.45526638534395	4.5018185231859	3.85526638534395	layer 1_4.1018185231859_3.45526638534395	0.0261973802619738
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.1218185231859	3.45526638534395	4.5218185231859	3.85526638534395	layer 1_4.1218185231859_3.45526638534395	0.0320967903209679
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.1418185231859	3.45526638534395	4.5418185231859	3.85526638534395	layer 1_4.1418185231859_3.45526638534395	0.0398960103989601
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.0218185231859	3.47526638534395	4.4218185231859	3.87526638534395	layer 1_4.0218185231859_3.47526638534395	0.018998100189981
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.0418185231859	3.47526638534395	4.4418185231859	3.87526638534395	layer 1_4.0418185231859_3.47526638534395	0.0213978602139786
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.1018185231859	3.47526638534395	4.5018185231859	3.87526638534395	layer 1_4.1018185231859_3.47526638534395	0.0317968203179682
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.1218185231859	3.47526638534395	4.5218185231859	3.87526638534395	layer 1_4.1218185231859_3.47526638534395	0.0383961603839616
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.1418185231859	3.47526638534395	4.5418185231859	3.87526638534395	layer 1_4.1418185231859_3.47526638534395	0.0464953504649535
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.03143832479942	3.49526638534395	4.43143832479942	3.89526638534395	layer 1_4.03143832479942_3.49526638534395	0.0254974502549745
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.09143832479942	3.49526638534395	4.49143832479942	3.89526638534395	layer 1_4.09143832479942_3.49526638534395	0.0302969703029697
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.11143832479942	3.49526638534395	4.51143832479942	3.89526638534395	layer 1_4.11143832479942_3.49526638534395	0.0390960903909609
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.13143832479942	3.49526638534395	4.53143832479942	3.89526638534395	layer 1_4.13143832479942_3.49526638534395	0.0471952804719528
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.03143832479942	3.51526638534395	4.43143832479942	3.91526638534395	layer 1_4.03143832479942_3.51526638534395	0.0273972602739726
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.09143832479942	3.51526638534395	4.49143832479942	3.91526638534395	layer 1_4.09143832479942_3.51526638534395	0.0302969703029697
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.11143832479942	3.51526638534395	4.51143832479942	3.91526638534395	layer 1_4.11143832479942_3.51526638534395	0.0396960303969603
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.13143832479942	3.51526638534395	4.53143832479942	3.91526638534395	layer 1_4.13143832479942_3.51526638534395	0.0472952704729527
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.03153824734647	3.53526638534395	4.43153824734647	3.93526638534395	layer 1_4.03153824734647_3.53526638534395	0.0326967303269673
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.09153824734647	3.53526638534395	4.49153824734647	3.93526638534395	layer 1_4.09153824734647_3.53526638534395	0.0346965303469653
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.11153824734647	3.53526638534395	4.51153824734647	3.93526638534395	layer 1_4.11153824734647_3.53526638534395	0.0438956104389561
C57BL6J-1.025	sample_2	layer 1	332 SMC NN	regions_1	4.27100131281686	3.81526638534395	4.67100131281686	4.21526638534395	layer 1_4.27100131281686_3.81526638534395	0.0492950704929507
