chip	sample	layer	subclass	merge_regions	xstart	ystart	xend	yend	loc_1	p
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.57754664442197	3.41763575737865	4.97754664442197	3.81763575737865	layer 2/3_4.57754664442197_3.41763575737865	0.048995100489951
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.59754664442197	3.41763575737865	4.99754664442197	3.81763575737865	layer 2/3_4.59754664442197_3.41763575737865	0.0450954904509549
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.47754664442197	3.43763575737865	4.87754664442197	3.83763575737865	layer 2/3_4.47754664442197_3.43763575737865	0.0470952904709529
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.49754664442197	3.43763575737865	4.89754664442197	3.83763575737865	layer 2/3_4.49754664442197_3.43763575737865	0.0445955404459554
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.51754664442197	3.43763575737865	4.91754664442197	3.83763575737865	layer 2/3_4.51754664442197_3.43763575737865	0.0430956904309569
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.53754664442197	3.43763575737865	4.93754664442197	3.83763575737865	layer 2/3_4.53754664442197_3.43763575737865	0.0422957704229577
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.55754664442197	3.43763575737865	4.95754664442197	3.83763575737865	layer 2/3_4.55754664442197_3.43763575737865	0.0362963703629637
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.57754664442197	3.43763575737865	4.97754664442197	3.83763575737865	layer 2/3_4.57754664442197_3.43763575737865	0.0333966603339666
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.59754664442197	3.43763575737865	4.99754664442197	3.83763575737865	layer 2/3_4.59754664442197_3.43763575737865	0.0298970102989701
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.43754664442197	3.45763575737865	4.83754664442197	3.85763575737865	layer 2/3_4.43754664442197_3.45763575737865	0.0463953604639536
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.45754664442197	3.45763575737865	4.85754664442197	3.85763575737865	layer 2/3_4.45754664442197_3.45763575737865	0.0421957804219578
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.47754664442197	3.45763575737865	4.87754664442197	3.85763575737865	layer 2/3_4.47754664442197_3.45763575737865	0.035996400359964
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.49754664442197	3.45763575737865	4.89754664442197	3.85763575737865	layer 2/3_4.49754664442197_3.45763575737865	0.0334966503349665
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.51754664442197	3.45763575737865	4.91754664442197	3.85763575737865	layer 2/3_4.51754664442197_3.45763575737865	0.0334966503349665
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.53754664442197	3.45763575737865	4.93754664442197	3.85763575737865	layer 2/3_4.53754664442197_3.45763575737865	0.0326967303269673
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.55754664442197	3.45763575737865	4.95754664442197	3.85763575737865	layer 2/3_4.55754664442197_3.45763575737865	0.0264973502649735
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.57754664442197	3.45763575737865	4.97754664442197	3.85763575737865	layer 2/3_4.57754664442197_3.45763575737865	0.0235976402359764
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.59754664442197	3.45763575737865	4.99754664442197	3.85763575737865	layer 2/3_4.59754664442197_3.45763575737865	0.021997800219978
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.39754664442197	3.47763575737865	4.79754664442197	3.87763575737865	layer 2/3_4.39754664442197_3.47763575737865	0.0457954204579542
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.41754664442197	3.47763575737865	4.81754664442197	3.87763575737865	layer 2/3_4.41754664442197_3.47763575737865	0.0456954304569543
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.43754664442197	3.47763575737865	4.83754664442197	3.87763575737865	layer 2/3_4.43754664442197_3.47763575737865	0.0381961803819618
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.45754664442197	3.47763575737865	4.85754664442197	3.87763575737865	layer 2/3_4.45754664442197_3.47763575737865	0.033996600339966
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.47754664442197	3.47763575737865	4.87754664442197	3.87763575737865	layer 2/3_4.47754664442197_3.47763575737865	0.0277972202779722
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.49754664442197	3.47763575737865	4.89754664442197	3.87763575737865	layer 2/3_4.49754664442197_3.47763575737865	0.0240975902409759
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.51754664442197	3.47763575737865	4.91754664442197	3.87763575737865	layer 2/3_4.51754664442197_3.47763575737865	0.0240975902409759
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.53754664442197	3.47763575737865	4.93754664442197	3.87763575737865	layer 2/3_4.53754664442197_3.47763575737865	0.0232976702329767
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.55754664442197	3.47763575737865	4.95754664442197	3.87763575737865	layer 2/3_4.55754664442197_3.47763575737865	0.0187981201879812
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.57754664442197	3.47763575737865	4.97754664442197	3.87763575737865	layer 2/3_4.57754664442197_3.47763575737865	0.0157984201579842
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.59754664442197	3.47763575737865	4.99754664442197	3.87763575737865	layer 2/3_4.59754664442197_3.47763575737865	0.0141985801419858
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.31754664442197	3.49763575737865	4.71754664442197	3.89763575737865	layer 2/3_4.31754664442197_3.49763575737865	0.0483951604839516
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.33754664442197	3.49763575737865	4.73754664442197	3.89763575737865	layer 2/3_4.33754664442197_3.49763575737865	0.0462953704629537
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.35754664442197	3.49763575737865	4.75754664442197	3.89763575737865	layer 2/3_4.35754664442197_3.49763575737865	0.0403959604039596
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.37754664442197	3.49763575737865	4.77754664442197	3.89763575737865	layer 2/3_4.37754664442197_3.49763575737865	0.0346965303469653
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.39754664442197	3.49763575737865	4.79754664442197	3.89763575737865	layer 2/3_4.39754664442197_3.49763575737865	0.0304969503049695
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.41754664442197	3.49763575737865	4.81754664442197	3.89763575737865	layer 2/3_4.41754664442197_3.49763575737865	0.0303969603039696
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.43754664442197	3.49763575737865	4.83754664442197	3.89763575737865	layer 2/3_4.43754664442197_3.49763575737865	0.0264973502649735
C57BL6J-1.028	sample_2	layer 2/3	330 VLMC NN	regions_1	4.45754664442197	3.49763575737865	4.85754664442197	3.89763575737865	layer 2/3_4.45754664442197_3.49763575737865	0.0237976202379762
