chip	sample	layer	subclass	merge_regions	xstart	ystart	xend	yend	loc_1	p
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_1	5.47669115569199	2.74287897141629	5.87669115569199	3.14287897141629	layer 1_5.47669115569199_2.74287897141629	0.0225977402259774
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_1	5.47669115569199	2.76287897141629	5.87669115569199	3.16287897141629	layer 1_5.47669115569199_2.76287897141629	0.042995700429957
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_1	5.47669115569199	2.78287897141629	5.87669115569199	3.18287897141629	layer 1_5.47669115569199_2.78287897141629	0.042995700429957
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_1	5.48214806451495	2.80287897141629	5.88214806451495	3.20287897141629	layer 1_5.48214806451495_2.80287897141629	0.0444955504449555
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.87547361911468	3.26287897141629	4.27547361911468	3.66287897141629	layer 1_3.87547361911468_3.26287897141629	0.0288971102889711
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.87547361911468	3.28287897141629	4.27547361911468	3.68287897141629	layer 1_3.87547361911468_3.28287897141629	0.0395960403959604
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.87547361911468	3.32287897141629	4.27547361911468	3.72287897141629	layer 1_3.87547361911468_3.32287897141629	0.0473952604739526
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.78649856402609	3.68287897141629	4.18649856402609	4.08287897141629	layer 1_3.78649856402609_3.68287897141629	0.0475952404759524
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.84649856402609	3.68287897141629	4.24649856402609	4.08287897141629	layer 1_3.84649856402609_3.68287897141629	0.0466953304669533
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.70649856402609	3.70287897141629	4.10649856402609	4.10287897141629	layer 1_3.70649856402609_3.70287897141629	0.0265973402659734
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.72649856402609	3.70287897141629	4.12649856402609	4.10287897141629	layer 1_3.72649856402609_3.70287897141629	0.0343965603439656
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.74649856402609	3.70287897141629	4.14649856402609	4.10287897141629	layer 1_3.74649856402609_3.70287897141629	0.0291970802919708
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.76649856402609	3.70287897141629	4.16649856402609	4.10287897141629	layer 1_3.76649856402609_3.70287897141629	0.0380961903809619
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.78649856402609	3.70287897141629	4.18649856402609	4.10287897141629	layer 1_3.78649856402609_3.70287897141629	0.0264973502649735
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.80649856402609	3.70287897141629	4.20649856402609	4.10287897141629	layer 1_3.80649856402609_3.70287897141629	0.0496950304969503
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.82649856402609	3.70287897141629	4.22649856402609	4.10287897141629	layer 1_3.82649856402609_3.70287897141629	0.0390960903909609
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.84649856402609	3.70287897141629	4.24649856402609	4.10287897141629	layer 1_3.84649856402609_3.70287897141629	0.0287971202879712
C57BL6J-1.027	sample_2	layer 1	007 L2/3 IT CTX Glut	regions_2	3.86649856402609	3.70287897141629	4.26649856402609	4.10287897141629	layer 1_3.86649856402609_3.70287897141629	0.0346965303469653
