brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.107	Lateral visual area	layer 1	0	6	6	0	1
C57BL6J-1.107	Lateral visual area	layer 2/3	68	7	75	0.906666666666667	0.0933333333333333
C57BL6J-1.107	Lateral visual area	layer 4	50	3	53	0.943396226415094	0.0566037735849057
C57BL6J-1.107	Lateral visual area	layer 5	50	6	56	0.892857142857143	0.107142857142857
C57BL6J-1.107	Lateral visual area	layer 6a	39	5	44	0.886363636363636	0.113636363636364
C57BL6J-1.107	Lateral visual area	layer 6b	6	0	6	1	0
C57BL6J-1.107	Laterointermediate area	layer 1	5	0	5	1	0
C57BL6J-1.107	Laterointermediate area	layer 2/3	50	2	52	0.961538461538462	0.0384615384615385
C57BL6J-1.107	Laterointermediate area	layer 4	13	2	15	0.866666666666667	0.133333333333333
C57BL6J-1.107	Laterointermediate area	layer 5	15	9	24	0.625	0.375
C57BL6J-1.107	Laterointermediate area	layer 6a	3	0	3	1	0
C57BL6J-1.107	Perirhinal area	layer 1	1	2	3	0.333333333333333	0.666666666666667
C57BL6J-1.107	Perirhinal area	layer 2/3	26	1	27	0.962962962962963	0.037037037037037
C57BL6J-1.107	Perirhinal area	layer 5	7	0	7	1	0
C57BL6J-1.107	Postrhinal area	layer 1	3	5	8	0.375	0.625
C57BL6J-1.107	Postrhinal area	layer 2/3	115	15	130	0.884615384615385	0.115384615384615
C57BL6J-1.107	Postrhinal area	layer 4	34	7	41	0.829268292682927	0.170731707317073
C57BL6J-1.107	Postrhinal area	layer 5	101	31	132	0.765151515151515	0.234848484848485
C57BL6J-1.107	Postrhinal area	layer 6a	101	11	112	0.901785714285714	0.0982142857142857
C57BL6J-1.107	Postrhinal area	layer 6b	27	1	28	0.964285714285714	0.0357142857142857
C57BL6J-1.107	Primary visual area	layer 1	73	16	89	0.820224719101124	0.179775280898876
C57BL6J-1.107	Primary visual area	layer 2/3	408	32	440	0.927272727272727	0.0727272727272727
C57BL6J-1.107	Primary visual area	layer 4	197	26	223	0.883408071748879	0.116591928251121
C57BL6J-1.107	Primary visual area	layer 5	201	39	240	0.8375	0.1625
C57BL6J-1.107	Primary visual area	layer 6a	246	16	262	0.938931297709924	0.0610687022900763
C57BL6J-1.107	Primary visual area	layer 6b	31	0	31	1	0
C57BL6J-1.107	Retrosplenial area	layer 1	59	5	64	0.921875	0.078125
C57BL6J-1.107	Retrosplenial area	layer 2/3	133	19	152	0.875	0.125
C57BL6J-1.107	Retrosplenial area	layer 5	147	14	161	0.91304347826087	0.0869565217391304
C57BL6J-1.107	Retrosplenial area	layer 6a	138	9	147	0.938775510204082	0.0612244897959184
C57BL6J-1.107	Temporal association areas	layer 1	2	0	2	1	0
C57BL6J-1.107	Temporal association areas	layer 2/3	21	2	23	0.91304347826087	0.0869565217391304
C57BL6J-1.107	posteromedial visual area	layer 1	0	1	1	0	1
C57BL6J-1.107	posteromedial visual area	layer 2/3	16	0	16	1	0
C57BL6J-1.107	posteromedial visual area	layer 4	2	0	2	1	0
C57BL6J-1.107	posteromedial visual area	layer 5	1	0	1	1	0
