brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.047	Agranular insular area	layer 1	1	4	5	0.2	0.8
C57BL6J-1.047	Agranular insular area	layer 2/3	147	19	166	0.885542168674699	0.114457831325301
C57BL6J-1.047	Agranular insular area	layer 5	152	42	194	0.783505154639175	0.216494845360825
C57BL6J-1.047	Agranular insular area	layer 6a	110	11	121	0.909090909090909	0.0909090909090909
C57BL6J-1.047	Agranular insular area	layer 6b	6	1	7	0.857142857142857	0.142857142857143
C57BL6J-1.047	Anterior cingulate area	layer 1	12	15	27	0.444444444444444	0.555555555555556
C57BL6J-1.047	Anterior cingulate area	layer 2/3	212	15	227	0.933920704845815	0.066079295154185
C57BL6J-1.047	Anterior cingulate area	layer 5	119	25	144	0.826388888888889	0.173611111111111
C57BL6J-1.047	Anterior cingulate area	layer 6a	67	9	76	0.881578947368421	0.118421052631579
C57BL6J-1.047	Anterior cingulate area	layer 6b	2	0	2	1	0
C57BL6J-1.047	Gustatory areas	layer 1	1	1	2	0.5	0.5
C57BL6J-1.047	Gustatory areas	layer 2/3	90	10	100	0.9	0.1
C57BL6J-1.047	Gustatory areas	layer 4	9	3	12	0.75	0.25
C57BL6J-1.047	Gustatory areas	layer 5	11	4	15	0.733333333333333	0.266666666666667
C57BL6J-1.047	Infralimbic area	layer 5	39	6	45	0.866666666666667	0.133333333333333
C57BL6J-1.047	Infralimbic area	layer 6a	54	5	59	0.915254237288136	0.0847457627118644
C57BL6J-1.047	Infralimbic area	layer 6b	1	0	1	1	0
C57BL6J-1.047	Prelimbic area	layer 5	81	14	95	0.852631578947368	0.147368421052632
C57BL6J-1.047	Prelimbic area	layer 6a	154	13	167	0.922155688622755	0.0778443113772455
C57BL6J-1.047	Prelimbic area	layer 6b	9	1	10	0.9	0.1
C57BL6J-1.047	Primary somatosensory area	layer 1	19	5	24	0.791666666666667	0.208333333333333
C57BL6J-1.047	Primary somatosensory area	layer 2/3	257	44	301	0.853820598006645	0.146179401993355
C57BL6J-1.047	Primary somatosensory area	layer 4	76	9	85	0.894117647058824	0.105882352941176
C57BL6J-1.047	Primary somatosensory area	layer 5	4	0	4	1	0
C57BL6J-1.047	Secondary motor area	layer 1	19	13	32	0.59375	0.40625
C57BL6J-1.047	Secondary motor area	layer 2/3	239	37	276	0.865942028985507	0.134057971014493
C57BL6J-1.047	Secondary motor area	layer 5	166	50	216	0.768518518518518	0.231481481481481
C57BL6J-1.047	Secondary motor area	layer 6a	183	27	210	0.871428571428571	0.128571428571429
C57BL6J-1.047	Secondary motor area	layer 6b	11	2	13	0.846153846153846	0.153846153846154
