brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.037	Agranular insular area	layer 1	2	2	4	0.5	0.5
C57BL6J-1.037	Agranular insular area	layer 2/3	87	21	108	0.805555555555556	0.194444444444444
C57BL6J-1.037	Agranular insular area	layer 5	66	14	80	0.825	0.175
C57BL6J-1.037	Agranular insular area	layer 6a	3	2	5	0.6	0.4
C57BL6J-1.037	Anterior cingulate area	layer 1	15	2	17	0.882352941176471	0.117647058823529
C57BL6J-1.037	Anterior cingulate area	layer 2/3	13	2	15	0.866666666666667	0.133333333333333
C57BL6J-1.037	Anterior cingulate area	layer 5	13	1	14	0.928571428571429	0.0714285714285714
C57BL6J-1.037	Frontal pole	layer 6a	42	7	49	0.857142857142857	0.142857142857143
C57BL6J-1.037	Orbital area	layer 1	105	21	126	0.833333333333333	0.166666666666667
C57BL6J-1.037	Orbital area	layer 2/3	284	28	312	0.91025641025641	0.0897435897435897
C57BL6J-1.037	Orbital area	layer 5	230	48	278	0.827338129496403	0.172661870503597
C57BL6J-1.037	Orbital area	layer 6a	97	12	109	0.889908256880734	0.110091743119266
C57BL6J-1.037	Prelimbic area	layer 1	50	7	57	0.87719298245614	0.12280701754386
C57BL6J-1.037	Prelimbic area	layer 2/3	51	13	64	0.796875	0.203125
C57BL6J-1.037	Prelimbic area	layer 5	67	15	82	0.817073170731707	0.182926829268293
C57BL6J-1.037	Prelimbic area	layer 6a	13	4	17	0.764705882352941	0.235294117647059
C57BL6J-1.037	Secondary motor area	layer 1	42	17	59	0.711864406779661	0.288135593220339
C57BL6J-1.037	Secondary motor area	layer 2/3	391	58	449	0.870824053452116	0.129175946547884
C57BL6J-1.037	Secondary motor area	layer 5	198	70	268	0.738805970149254	0.261194029850746
C57BL6J-1.037	Secondary motor area	layer 6a	38	8	46	0.826086956521739	0.173913043478261
