brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.083	Agranular insular area	layer 6a	0	1	1	0	1
C57BL6J-1.083	Anterior area	layer 1	27	8	35	0.771428571428571	0.228571428571429
C57BL6J-1.083	Anterior area	layer 2/3	253	26	279	0.906810035842294	0.0931899641577061
C57BL6J-1.083	Anterior area	layer 4	97	3	100	0.97	0.03
C57BL6J-1.083	Anterior area	layer 5	82	23	105	0.780952380952381	0.219047619047619
C57BL6J-1.083	Anterior area	layer 6a	63	10	73	0.863013698630137	0.136986301369863
C57BL6J-1.083	Anterior area	layer 6b	5	0	5	1	0
C57BL6J-1.083	Dorsal auditory area	layer 1	23	3	26	0.884615384615385	0.115384615384615
C57BL6J-1.083	Dorsal auditory area	layer 2/3	112	10	122	0.918032786885246	0.0819672131147541
C57BL6J-1.083	Dorsal auditory area	layer 4	10	4	14	0.714285714285714	0.285714285714286
C57BL6J-1.083	Dorsal auditory area	layer 5	26	13	39	0.666666666666667	0.333333333333333
C57BL6J-1.083	Dorsal auditory area	layer 6a	49	4	53	0.924528301886792	0.0754716981132075
C57BL6J-1.083	Dorsal auditory area	layer 6b	3	1	4	0.75	0.25
C57BL6J-1.083	Perirhinal area	layer 2/3	20	1	21	0.952380952380952	0.0476190476190476
C57BL6J-1.083	Perirhinal area	layer 5	5	6	11	0.454545454545455	0.545454545454545
C57BL6J-1.083	Primary somatosensory area	layer 1	10	6	16	0.625	0.375
C57BL6J-1.083	Primary somatosensory area	layer 2/3	276	26	302	0.913907284768212	0.0860927152317881
C57BL6J-1.083	Primary somatosensory area	layer 4	237	15	252	0.94047619047619	0.0595238095238095
C57BL6J-1.083	Primary somatosensory area	layer 5	91	16	107	0.850467289719626	0.149532710280374
C57BL6J-1.083	Primary somatosensory area	layer 6a	174	23	197	0.883248730964467	0.116751269035533
C57BL6J-1.083	Primary somatosensory area	layer 6b	35	1	36	0.972222222222222	0.0277777777777778
C57BL6J-1.083	Retrosplenial area	layer 1	35	10	45	0.777777777777778	0.222222222222222
C57BL6J-1.083	Retrosplenial area	layer 2/3	576	35	611	0.942716857610475	0.0572831423895254
C57BL6J-1.083	Retrosplenial area	layer 5	175	19	194	0.902061855670103	0.0979381443298969
C57BL6J-1.083	Retrosplenial area	layer 6a	76	16	92	0.826086956521739	0.173913043478261
C57BL6J-1.083	Retrosplenial area	layer 6b	17	0	17	1	0
C57BL6J-1.083	Supplemental somatosensory area	layer 1	5	4	9	0.555555555555556	0.444444444444444
C57BL6J-1.083	Supplemental somatosensory area	layer 2/3	135	18	153	0.882352941176471	0.117647058823529
C57BL6J-1.083	Supplemental somatosensory area	layer 4	32	2	34	0.941176470588235	0.0588235294117647
C57BL6J-1.083	Supplemental somatosensory area	layer 5	19	12	31	0.612903225806452	0.387096774193548
C57BL6J-1.083	Supplemental somatosensory area	layer 6a	45	6	51	0.882352941176471	0.117647058823529
C57BL6J-1.083	Supplemental somatosensory area	layer 6b	7	0	7	1	0
C57BL6J-1.083	Temporal association areas	layer 1	4	4	8	0.5	0.5
C57BL6J-1.083	Temporal association areas	layer 2/3	55	7	62	0.887096774193548	0.112903225806452
C57BL6J-1.083	Temporal association areas	layer 4	23	4	27	0.851851851851852	0.148148148148148
C57BL6J-1.083	Temporal association areas	layer 5	35	10	45	0.777777777777778	0.222222222222222
C57BL6J-1.083	Temporal association areas	layer 6a	73	13	86	0.848837209302326	0.151162790697674
C57BL6J-1.083	Temporal association areas	layer 6b	6	0	6	1	0
C57BL6J-1.083	Ventral auditory area	layer 1	3	3	6	0.5	0.5
C57BL6J-1.083	Ventral auditory area	layer 2/3	93	13	106	0.877358490566038	0.122641509433962
C57BL6J-1.083	Ventral auditory area	layer 4	13	3	16	0.8125	0.1875
C57BL6J-1.083	Ventral auditory area	layer 5	54	8	62	0.870967741935484	0.129032258064516
C57BL6J-1.083	Ventral auditory area	layer 6a	60	13	73	0.821917808219178	0.178082191780822
C57BL6J-1.083	Ventral auditory area	layer 6b	5	2	7	0.714285714285714	0.285714285714286
