brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.017	Agranular insular area	layer 1	1	1	2	0.5	0.5
C57BL6J-2.017	Agranular insular area	layer 2/3	38	3	41	0.926829268292683	0.0731707317073171
C57BL6J-2.017	Agranular insular area	layer 5	32	12	44	0.727272727272727	0.272727272727273
C57BL6J-2.017	Agranular insular area	layer 6a	14	5	19	0.736842105263158	0.263157894736842
C57BL6J-2.017	Anterior cingulate area	layer 1	7	0	7	1	0
C57BL6J-2.017	Anterior cingulate area	layer 2/3	18	5	23	0.782608695652174	0.217391304347826
C57BL6J-2.017	Anterior cingulate area	layer 5	9	3	12	0.75	0.25
C57BL6J-2.017	Frontal pole	layer 6a	49	6	55	0.890909090909091	0.109090909090909
C57BL6J-2.017	Orbital area	layer 1	102	7	109	0.935779816513762	0.0642201834862385
C57BL6J-2.017	Orbital area	layer 2/3	225	35	260	0.865384615384615	0.134615384615385
C57BL6J-2.017	Orbital area	layer 5	405	61	466	0.869098712446352	0.130901287553648
C57BL6J-2.017	Orbital area	layer 6a	184	22	206	0.893203883495146	0.106796116504854
C57BL6J-2.017	Prelimbic area	layer 1	13	4	17	0.764705882352941	0.235294117647059
C57BL6J-2.017	Prelimbic area	layer 2/3	80	9	89	0.898876404494382	0.101123595505618
C57BL6J-2.017	Prelimbic area	layer 5	65	16	81	0.802469135802469	0.197530864197531
C57BL6J-2.017	Prelimbic area	layer 6a	26	5	31	0.838709677419355	0.161290322580645
C57BL6J-2.017	Secondary motor area	layer 1	97	23	120	0.808333333333333	0.191666666666667
C57BL6J-2.017	Secondary motor area	layer 2/3	507	60	567	0.894179894179894	0.105820105820106
C57BL6J-2.017	Secondary motor area	layer 5	222	49	271	0.819188191881919	0.180811808118081
C57BL6J-2.017	Secondary motor area	layer 6a	44	16	60	0.733333333333333	0.266666666666667
