brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.046	Agranular insular area	layer 1	0	1	1	0	1
C57BL6J-1.046	Agranular insular area	layer 2/3	122	16	138	0.884057971014493	0.115942028985507
C57BL6J-1.046	Agranular insular area	layer 5	194	44	238	0.815126050420168	0.184873949579832
C57BL6J-1.046	Agranular insular area	layer 6a	105	17	122	0.860655737704918	0.139344262295082
C57BL6J-1.046	Agranular insular area	layer 6b	6	2	8	0.75	0.25
C57BL6J-1.046	Anterior cingulate area	layer 1	14	1	15	0.933333333333333	0.0666666666666667
C57BL6J-1.046	Anterior cingulate area	layer 2/3	92	11	103	0.893203883495146	0.106796116504854
C57BL6J-1.046	Anterior cingulate area	layer 5	72	17	89	0.808988764044944	0.191011235955056
C57BL6J-1.046	Anterior cingulate area	layer 6a	71	4	75	0.946666666666667	0.0533333333333333
C57BL6J-1.046	Gustatory areas	layer 1	4	1	5	0.8	0.2
C57BL6J-1.046	Gustatory areas	layer 2/3	84	3	87	0.96551724137931	0.0344827586206897
C57BL6J-1.046	Gustatory areas	layer 4	2	0	2	1	0
C57BL6J-1.046	Infralimbic area	layer 1	18	7	25	0.72	0.28
C57BL6J-1.046	Infralimbic area	layer 2/3	80	6	86	0.930232558139535	0.0697674418604651
C57BL6J-1.046	Infralimbic area	layer 5	100	18	118	0.847457627118644	0.152542372881356
C57BL6J-1.046	Infralimbic area	layer 6a	97	12	109	0.889908256880734	0.110091743119266
C57BL6J-1.046	Infralimbic area	layer 6b	3	1	4	0.75	0.25
C57BL6J-1.046	Orbital area	layer 6a	21	1	22	0.954545454545455	0.0454545454545455
C57BL6J-1.046	Prelimbic area	layer 1	22	13	35	0.628571428571429	0.371428571428571
C57BL6J-1.046	Prelimbic area	layer 2/3	105	13	118	0.889830508474576	0.110169491525424
C57BL6J-1.046	Prelimbic area	layer 5	122	24	146	0.835616438356164	0.164383561643836
C57BL6J-1.046	Prelimbic area	layer 6a	165	6	171	0.964912280701754	0.0350877192982456
C57BL6J-1.046	Prelimbic area	layer 6b	5	0	5	1	0
C57BL6J-1.046	Primary somatosensory area	layer 1	9	8	17	0.529411764705882	0.470588235294118
C57BL6J-1.046	Primary somatosensory area	layer 2/3	181	16	197	0.918781725888325	0.0812182741116751
C57BL6J-1.046	Secondary motor area	layer 1	34	15	49	0.693877551020408	0.306122448979592
C57BL6J-1.046	Secondary motor area	layer 2/3	299	34	333	0.897897897897898	0.102102102102102
C57BL6J-1.046	Secondary motor area	layer 5	220	58	278	0.79136690647482	0.20863309352518
C57BL6J-1.046	Secondary motor area	layer 6a	284	39	323	0.879256965944272	0.120743034055728
C57BL6J-1.046	Secondary motor area	layer 6b	21	2	23	0.91304347826087	0.0869565217391304
