brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.046	Lateral visual area	layer 2/3	57	1	58	0.982758620689655	0.0172413793103448
C57BL6J-2.046	Lateral visual area	layer 4	24	0	24	1	0
C57BL6J-2.046	Lateral visual area	layer 5	18	5	23	0.782608695652174	0.217391304347826
C57BL6J-2.046	Lateral visual area	layer 6a	23	3	26	0.884615384615385	0.115384615384615
C57BL6J-2.046	Lateral visual area	layer 6b	2	2	4	0.5	0.5
C57BL6J-2.046	Laterointermediate area	layer 1	2	0	2	1	0
C57BL6J-2.046	Laterointermediate area	layer 2/3	22	2	24	0.916666666666667	0.0833333333333333
C57BL6J-2.046	Laterointermediate area	layer 4	6	0	6	1	0
C57BL6J-2.046	Laterointermediate area	layer 5	18	5	23	0.782608695652174	0.217391304347826
C57BL6J-2.046	Laterointermediate area	layer 6a	4	2	6	0.666666666666667	0.333333333333333
C57BL6J-2.046	Laterointermediate area	layer 6b	2	0	2	1	0
C57BL6J-2.046	Perirhinal area	layer 2/3	4	0	4	1	0
C57BL6J-2.046	Perirhinal area	layer 5	3	2	5	0.6	0.4
C57BL6J-2.046	Perirhinal area	layer 6a	4	1	5	0.8	0.2
C57BL6J-2.046	Posterior auditory area	layer 1	1	1	2	0.5	0.5
C57BL6J-2.046	Posterior auditory area	layer 2/3	35	4	39	0.897435897435897	0.102564102564103
C57BL6J-2.046	Posterior auditory area	layer 4	8	1	9	0.888888888888889	0.111111111111111
C57BL6J-2.046	Posterior auditory area	layer 5	22	6	28	0.785714285714286	0.214285714285714
C57BL6J-2.046	Posterior auditory area	layer 6a	17	1	18	0.944444444444444	0.0555555555555556
C57BL6J-2.046	Posterior auditory area	layer 6b	1	1	2	0.5	0.5
C57BL6J-2.046	Primary auditory area	layer 2/3	5	0	5	1	0
C57BL6J-2.046	Primary visual area	layer 1	35	4	39	0.897435897435897	0.102564102564103
C57BL6J-2.046	Primary visual area	layer 2/3	186	21	207	0.898550724637681	0.101449275362319
C57BL6J-2.046	Primary visual area	layer 4	137	12	149	0.919463087248322	0.0805369127516778
C57BL6J-2.046	Primary visual area	layer 5	74	15	89	0.831460674157303	0.168539325842697
C57BL6J-2.046	Primary visual area	layer 6a	90	7	97	0.927835051546392	0.0721649484536082
C57BL6J-2.046	Primary visual area	layer 6b	18	0	18	1	0
C57BL6J-2.046	Retrosplenial area	layer 1	100	7	107	0.934579439252336	0.0654205607476635
C57BL6J-2.046	Retrosplenial area	layer 2/3	366	11	377	0.970822281167109	0.0291777188328912
C57BL6J-2.046	Retrosplenial area	layer 5	191	19	210	0.90952380952381	0.0904761904761905
C57BL6J-2.046	Retrosplenial area	layer 6a	61	6	67	0.91044776119403	0.0895522388059701
C57BL6J-2.046	Temporal association areas	layer 1	3	3	6	0.5	0.5
C57BL6J-2.046	Temporal association areas	layer 2/3	61	9	70	0.871428571428571	0.128571428571429
C57BL6J-2.046	Temporal association areas	layer 4	20	2	22	0.909090909090909	0.0909090909090909
C57BL6J-2.046	Temporal association areas	layer 5	32	10	42	0.761904761904762	0.238095238095238
C57BL6J-2.046	Temporal association areas	layer 6a	22	4	26	0.846153846153846	0.153846153846154
C57BL6J-2.046	Temporal association areas	layer 6b	14	0	14	1	0
C57BL6J-2.046	Ventral auditory area	layer 1	1	2	3	0.333333333333333	0.666666666666667
C57BL6J-2.046	Ventral auditory area	layer 2/3	33	3	36	0.916666666666667	0.0833333333333333
C57BL6J-2.046	Ventral auditory area	layer 4	9	2	11	0.818181818181818	0.181818181818182
C57BL6J-2.046	Ventral auditory area	layer 5	18	11	29	0.620689655172414	0.379310344827586
C57BL6J-2.046	Ventral auditory area	layer 6a	20	2	22	0.909090909090909	0.0909090909090909
C57BL6J-2.046	Ventral auditory area	layer 6b	2	0	2	1	0
C57BL6J-2.046	posteromedial visual area	layer 2/3	33	2	35	0.942857142857143	0.0571428571428571
C57BL6J-2.046	posteromedial visual area	layer 4	5	0	5	1	0
C57BL6J-2.046	posteromedial visual area	layer 5	8	2	10	0.8	0.2
C57BL6J-2.046	posteromedial visual area	layer 6a	13	2	15	0.866666666666667	0.133333333333333
C57BL6J-2.046	posteromedial visual area	layer 6b	4	1	5	0.8	0.2
