brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.042	Anterolateral visual area	layer 2/3	30	2	32	0.9375	0.0625
C57BL6J-2.042	Anterolateral visual area	layer 4	13	1	14	0.928571428571429	0.0714285714285714
C57BL6J-2.042	Anterolateral visual area	layer 5	18	5	23	0.782608695652174	0.217391304347826
C57BL6J-2.042	Anterolateral visual area	layer 6a	15	6	21	0.714285714285714	0.285714285714286
C57BL6J-2.042	Anterolateral visual area	layer 6b	4	0	4	1	0
C57BL6J-2.042	Anteromedial visual area	layer 1	0	1	1	0	1
C57BL6J-2.042	Anteromedial visual area	layer 2/3	25	3	28	0.892857142857143	0.107142857142857
C57BL6J-2.042	Anteromedial visual area	layer 4	7	0	7	1	0
C57BL6J-2.042	Anteromedial visual area	layer 5	7	6	13	0.538461538461538	0.461538461538462
C57BL6J-2.042	Anteromedial visual area	layer 6a	13	4	17	0.764705882352941	0.235294117647059
C57BL6J-2.042	Anteromedial visual area	layer 6b	5	0	5	1	0
C57BL6J-2.042	Dorsal auditory area	layer 1	1	1	2	0.5	0.5
C57BL6J-2.042	Dorsal auditory area	layer 2/3	63	8	71	0.887323943661972	0.112676056338028
C57BL6J-2.042	Dorsal auditory area	layer 4	15	5	20	0.75	0.25
C57BL6J-2.042	Dorsal auditory area	layer 5	19	7	26	0.730769230769231	0.269230769230769
C57BL6J-2.042	Dorsal auditory area	layer 6a	35	3	38	0.921052631578947	0.0789473684210526
C57BL6J-2.042	Dorsal auditory area	layer 6b	8	0	8	1	0
C57BL6J-2.042	Perirhinal area	layer 1	1	0	1	1	0
C57BL6J-2.042	Perirhinal area	layer 2/3	15	5	20	0.75	0.25
C57BL6J-2.042	Perirhinal area	layer 5	7	0	7	1	0
C57BL6J-2.042	Posterior auditory area	layer 2/3	2	0	2	1	0
C57BL6J-2.042	Primary auditory area	layer 1	16	8	24	0.666666666666667	0.333333333333333
C57BL6J-2.042	Primary auditory area	layer 2/3	105	13	118	0.889830508474576	0.110169491525424
C57BL6J-2.042	Primary auditory area	layer 4	37	5	42	0.880952380952381	0.119047619047619
C57BL6J-2.042	Primary auditory area	layer 5	47	21	68	0.691176470588235	0.308823529411765
C57BL6J-2.042	Primary auditory area	layer 6a	46	4	50	0.92	0.08
C57BL6J-2.042	Primary auditory area	layer 6b	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-2.042	Primary visual area	layer 1	2	4	6	0.333333333333333	0.666666666666667
C57BL6J-2.042	Primary visual area	layer 2/3	53	3	56	0.946428571428571	0.0535714285714286
C57BL6J-2.042	Primary visual area	layer 4	33	8	41	0.804878048780488	0.195121951219512
C57BL6J-2.042	Primary visual area	layer 5	27	7	34	0.794117647058823	0.205882352941176
C57BL6J-2.042	Primary visual area	layer 6a	44	3	47	0.936170212765957	0.0638297872340425
C57BL6J-2.042	Primary visual area	layer 6b	7	0	7	1	0
C57BL6J-2.042	Retrosplenial area	layer 1	5	7	12	0.416666666666667	0.583333333333333
C57BL6J-2.042	Retrosplenial area	layer 2/3	401	25	426	0.94131455399061	0.0586854460093897
C57BL6J-2.042	Retrosplenial area	layer 5	128	13	141	0.907801418439716	0.0921985815602837
C57BL6J-2.042	Retrosplenial area	layer 6a	67	7	74	0.905405405405405	0.0945945945945946
C57BL6J-2.042	Retrosplenial area	layer 6b	5	0	5	1	0
C57BL6J-2.042	Rostrolateral area	layer 1	1	0	1	1	0
C57BL6J-2.042	Rostrolateral area	layer 2/3	40	10	50	0.8	0.2
C57BL6J-2.042	Rostrolateral area	layer 4	25	2	27	0.925925925925926	0.0740740740740741
C57BL6J-2.042	Rostrolateral area	layer 5	17	4	21	0.80952380952381	0.19047619047619
C57BL6J-2.042	Rostrolateral area	layer 6a	27	0	27	1	0
C57BL6J-2.042	Rostrolateral area	layer 6b	6	0	6	1	0
C57BL6J-2.042	Temporal association areas	layer 1	0	1	1	0	1
C57BL6J-2.042	Temporal association areas	layer 2/3	29	2	31	0.935483870967742	0.0645161290322581
C57BL6J-2.042	Temporal association areas	layer 4	5	2	7	0.714285714285714	0.285714285714286
C57BL6J-2.042	Temporal association areas	layer 5	22	6	28	0.785714285714286	0.214285714285714
C57BL6J-2.042	Temporal association areas	layer 6a	21	1	22	0.954545454545455	0.0454545454545455
C57BL6J-2.042	Temporal association areas	layer 6b	3	1	4	0.75	0.25
C57BL6J-2.042	Ventral auditory area	layer 1	5	0	5	1	0
C57BL6J-2.042	Ventral auditory area	layer 2/3	23	1	24	0.958333333333333	0.0416666666666667
C57BL6J-2.042	Ventral auditory area	layer 4	4	2	6	0.666666666666667	0.333333333333333
C57BL6J-2.042	Ventral auditory area	layer 5	24	2	26	0.923076923076923	0.0769230769230769
C57BL6J-2.042	Ventral auditory area	layer 6a	17	1	18	0.944444444444444	0.0555555555555556
C57BL6J-2.042	posteromedial visual area	layer 1	1	0	1	1	0
C57BL6J-2.042	posteromedial visual area	layer 2/3	30	8	38	0.789473684210526	0.210526315789474
C57BL6J-2.042	posteromedial visual area	layer 4	18	0	18	1	0
C57BL6J-2.042	posteromedial visual area	layer 5	17	4	21	0.80952380952381	0.19047619047619
C57BL6J-2.042	posteromedial visual area	layer 6a	17	2	19	0.894736842105263	0.105263157894737
C57BL6J-2.042	posteromedial visual area	layer 6b	2	0	2	1	0
