brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.070	Agranular insular area	layer 1	0	3	3	0	1
C57BL6J-1.070	Agranular insular area	layer 2/3	85	12	97	0.876288659793814	0.123711340206186
C57BL6J-1.070	Agranular insular area	layer 5	44	18	62	0.709677419354839	0.290322580645161
C57BL6J-1.070	Agranular insular area	layer 6a	46	14	60	0.766666666666667	0.233333333333333
C57BL6J-1.070	Anterior cingulate area	layer 1	71	20	91	0.78021978021978	0.21978021978022
C57BL6J-1.070	Anterior cingulate area	layer 2/3	139	15	154	0.902597402597403	0.0974025974025974
C57BL6J-1.070	Anterior cingulate area	layer 5	102	22	124	0.82258064516129	0.17741935483871
C57BL6J-1.070	Anterior cingulate area	layer 6a	62	11	73	0.849315068493151	0.150684931506849
C57BL6J-1.070	Anterior cingulate area	layer 6b	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-1.070	Primary somatosensory area	layer 1	119	40	159	0.748427672955975	0.251572327044025
C57BL6J-1.070	Primary somatosensory area	layer 2/3	678	83	761	0.890932982917214	0.109067017082786
C57BL6J-1.070	Primary somatosensory area	layer 4	528	54	582	0.907216494845361	0.0927835051546392
C57BL6J-1.070	Primary somatosensory area	layer 5	324	64	388	0.835051546391753	0.164948453608247
C57BL6J-1.070	Primary somatosensory area	layer 6a	576	54	630	0.914285714285714	0.0857142857142857
C57BL6J-1.070	Primary somatosensory area	layer 6b	37	6	43	0.86046511627907	0.13953488372093
C57BL6J-1.070	Secondary motor area	layer 1	9	3	12	0.75	0.25
C57BL6J-1.070	Secondary motor area	layer 2/3	88	17	105	0.838095238095238	0.161904761904762
C57BL6J-1.070	Secondary motor area	layer 5	51	13	64	0.796875	0.203125
C57BL6J-1.070	Secondary motor area	layer 6a	41	4	45	0.911111111111111	0.0888888888888889
C57BL6J-1.070	Secondary motor area	layer 6b	2	0	2	1	0
C57BL6J-1.070	Supplemental somatosensory area	layer 1	21	8	29	0.724137931034483	0.275862068965517
C57BL6J-1.070	Supplemental somatosensory area	layer 2/3	282	29	311	0.906752411575563	0.0932475884244373
C57BL6J-1.070	Supplemental somatosensory area	layer 4	121	16	137	0.883211678832117	0.116788321167883
C57BL6J-1.070	Supplemental somatosensory area	layer 5	137	54	191	0.717277486910995	0.282722513089005
C57BL6J-1.070	Supplemental somatosensory area	layer 6a	223	18	241	0.925311203319502	0.0746887966804979
C57BL6J-1.070	Supplemental somatosensory area	layer 6b	11	0	11	1	0
C57BL6J-1.070	Visceral area	layer 1	9	1	10	0.9	0.1
C57BL6J-1.070	Visceral area	layer 2/3	73	15	88	0.829545454545455	0.170454545454545
C57BL6J-1.070	Visceral area	layer 4	19	7	26	0.730769230769231	0.269230769230769
C57BL6J-1.070	Visceral area	layer 5	42	14	56	0.75	0.25
C57BL6J-1.070	Visceral area	layer 6a	54	6	60	0.9	0.1
C57BL6J-1.070	Visceral area	layer 6b	6	0	6	1	0
