brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.042	Agranular insular area	layer 1	5	2	7	0.714285714285714	0.285714285714286
C57BL6J-1.042	Agranular insular area	layer 2/3	157	22	179	0.877094972067039	0.122905027932961
C57BL6J-1.042	Agranular insular area	layer 5	117	49	166	0.704819277108434	0.295180722891566
C57BL6J-1.042	Agranular insular area	layer 6a	121	14	135	0.896296296296296	0.103703703703704
C57BL6J-1.042	Anterior cingulate area	layer 1	1	2	3	0.333333333333333	0.666666666666667
C57BL6J-1.042	Anterior cingulate area	layer 2/3	51	8	59	0.864406779661017	0.135593220338983
C57BL6J-1.042	Anterior cingulate area	layer 5	47	15	62	0.758064516129032	0.241935483870968
C57BL6J-1.042	Anterior cingulate area	layer 6a	30	4	34	0.882352941176471	0.117647058823529
C57BL6J-1.042	Frontal pole	layer 6a	7	0	7	1	0
C57BL6J-1.042	Frontal pole	layer 6b	3	1	4	0.75	0.25
C57BL6J-1.042	Infralimbic area	layer 1	19	11	30	0.633333333333333	0.366666666666667
C57BL6J-1.042	Infralimbic area	layer 2/3	129	5	134	0.962686567164179	0.0373134328358209
C57BL6J-1.042	Infralimbic area	layer 5	106	26	132	0.803030303030303	0.196969696969697
C57BL6J-1.042	Infralimbic area	layer 6a	80	11	91	0.879120879120879	0.120879120879121
C57BL6J-1.042	Orbital area	layer 2/3	44	5	49	0.897959183673469	0.102040816326531
C57BL6J-1.042	Orbital area	layer 5	173	62	235	0.736170212765957	0.263829787234043
C57BL6J-1.042	Orbital area	layer 6a	283	39	322	0.87888198757764	0.12111801242236
C57BL6J-1.042	Orbital area	layer 6b	20	4	24	0.833333333333333	0.166666666666667
C57BL6J-1.042	Prelimbic area	layer 1	21	13	34	0.617647058823529	0.382352941176471
C57BL6J-1.042	Prelimbic area	layer 2/3	130	11	141	0.921985815602837	0.0780141843971631
C57BL6J-1.042	Prelimbic area	layer 5	95	34	129	0.736434108527132	0.263565891472868
C57BL6J-1.042	Prelimbic area	layer 6a	150	10	160	0.9375	0.0625
C57BL6J-1.042	Secondary motor area	layer 1	42	14	56	0.75	0.25
C57BL6J-1.042	Secondary motor area	layer 2/3	389	64	453	0.858719646799117	0.141280353200883
C57BL6J-1.042	Secondary motor area	layer 5	263	70	333	0.78978978978979	0.21021021021021
C57BL6J-1.042	Secondary motor area	layer 6a	427	51	478	0.893305439330544	0.106694560669456
