brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.082	Agranular insular area	layer 2/3	2	4	6	0.333333333333333	0.666666666666667
C57BL6J-1.082	Agranular insular area	layer 5	10	3	13	0.769230769230769	0.230769230769231
C57BL6J-1.082	Agranular insular area	layer 6a	10	1	11	0.909090909090909	0.0909090909090909
C57BL6J-1.082	Agranular insular area	layer 6b	1	1	2	0.5	0.5
C57BL6J-1.082	Anterior area	layer 1	3	7	10	0.3	0.7
C57BL6J-1.082	Anterior area	layer 2/3	163	29	192	0.848958333333333	0.151041666666667
C57BL6J-1.082	Anterior area	layer 4	40	5	45	0.888888888888889	0.111111111111111
C57BL6J-1.082	Anterior area	layer 5	52	2	54	0.962962962962963	0.037037037037037
C57BL6J-1.082	Anterior area	layer 6a	10	1	11	0.909090909090909	0.0909090909090909
C57BL6J-1.082	Dorsal auditory area	layer 1	12	1	13	0.923076923076923	0.0769230769230769
C57BL6J-1.082	Dorsal auditory area	layer 2/3	79	9	88	0.897727272727273	0.102272727272727
C57BL6J-1.082	Dorsal auditory area	layer 4	13	3	16	0.8125	0.1875
C57BL6J-1.082	Dorsal auditory area	layer 5	28	3	31	0.903225806451613	0.0967741935483871
C57BL6J-1.082	Dorsal auditory area	layer 6a	19	2	21	0.904761904761905	0.0952380952380952
C57BL6J-1.082	Dorsal auditory area	layer 6b	1	0	1	1	0
C57BL6J-1.082	Perirhinal area	layer 2/3	15	3	18	0.833333333333333	0.166666666666667
C57BL6J-1.082	Perirhinal area	layer 5	3	1	4	0.75	0.25
C57BL6J-1.082	Primary somatosensory area	layer 1	38	6	44	0.863636363636364	0.136363636363636
C57BL6J-1.082	Primary somatosensory area	layer 2/3	356	41	397	0.896725440806045	0.103274559193955
C57BL6J-1.082	Primary somatosensory area	layer 4	343	30	373	0.919571045576407	0.0804289544235925
C57BL6J-1.082	Primary somatosensory area	layer 5	112	37	149	0.751677852348993	0.248322147651007
C57BL6J-1.082	Primary somatosensory area	layer 6a	301	32	333	0.903903903903904	0.0960960960960961
C57BL6J-1.082	Primary somatosensory area	layer 6b	42	2	44	0.954545454545455	0.0454545454545455
C57BL6J-1.082	Retrosplenial area	layer 1	45	9	54	0.833333333333333	0.166666666666667
C57BL6J-1.082	Retrosplenial area	layer 2/3	402	26	428	0.939252336448598	0.0607476635514019
C57BL6J-1.082	Retrosplenial area	layer 5	167	35	202	0.826732673267327	0.173267326732673
C57BL6J-1.082	Retrosplenial area	layer 6a	69	20	89	0.775280898876405	0.224719101123595
C57BL6J-1.082	Retrosplenial area	layer 6b	6	0	6	1	0
C57BL6J-1.082	Supplemental somatosensory area	layer 1	26	4	30	0.866666666666667	0.133333333333333
C57BL6J-1.082	Supplemental somatosensory area	layer 2/3	118	17	135	0.874074074074074	0.125925925925926
C57BL6J-1.082	Supplemental somatosensory area	layer 4	39	5	44	0.886363636363636	0.113636363636364
C57BL6J-1.082	Supplemental somatosensory area	layer 5	32	11	43	0.744186046511628	0.255813953488372
C57BL6J-1.082	Supplemental somatosensory area	layer 6a	93	9	102	0.911764705882353	0.0882352941176471
C57BL6J-1.082	Supplemental somatosensory area	layer 6b	10	0	10	1	0
C57BL6J-1.082	Temporal association areas	layer 1	0	3	3	0	1
C57BL6J-1.082	Temporal association areas	layer 2/3	55	13	68	0.808823529411765	0.191176470588235
C57BL6J-1.082	Temporal association areas	layer 4	15	3	18	0.833333333333333	0.166666666666667
C57BL6J-1.082	Temporal association areas	layer 5	53	13	66	0.803030303030303	0.196969696969697
C57BL6J-1.082	Temporal association areas	layer 6a	72	7	79	0.911392405063291	0.0886075949367089
C57BL6J-1.082	Temporal association areas	layer 6b	5	1	6	0.833333333333333	0.166666666666667
C57BL6J-1.082	Ventral auditory area	layer 1	3	1	4	0.75	0.25
C57BL6J-1.082	Ventral auditory area	layer 2/3	97	8	105	0.923809523809524	0.0761904761904762
C57BL6J-1.082	Ventral auditory area	layer 4	26	10	36	0.722222222222222	0.277777777777778
C57BL6J-1.082	Ventral auditory area	layer 5	39	10	49	0.795918367346939	0.204081632653061
C57BL6J-1.082	Ventral auditory area	layer 6a	57	8	65	0.876923076923077	0.123076923076923
C57BL6J-1.082	Ventral auditory area	layer 6b	2	0	2	1	0
C57BL6J-1.082	Visceral area	layer 6a	1	0	1	1	0
