brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.045	Agranular insular area	layer 2/3	109	17	126	0.865079365079365	0.134920634920635
C57BL6J-1.045	Agranular insular area	layer 5	141	31	172	0.819767441860465	0.180232558139535
C57BL6J-1.045	Agranular insular area	layer 6a	39	4	43	0.906976744186046	0.0930232558139535
C57BL6J-1.045	Anterior cingulate area	layer 1	5	5	10	0.5	0.5
C57BL6J-1.045	Anterior cingulate area	layer 2/3	41	3	44	0.931818181818182	0.0681818181818182
C57BL6J-1.045	Anterior cingulate area	layer 5	28	7	35	0.8	0.2
C57BL6J-1.045	Anterior cingulate area	layer 6a	40	4	44	0.909090909090909	0.0909090909090909
C57BL6J-1.045	Anterior cingulate area	layer 6b	1	0	1	1	0
C57BL6J-1.045	Gustatory areas	layer 1	8	3	11	0.727272727272727	0.272727272727273
C57BL6J-1.045	Gustatory areas	layer 2/3	35	8	43	0.813953488372093	0.186046511627907
C57BL6J-1.045	Infralimbic area	layer 1	5	4	9	0.555555555555556	0.444444444444444
C57BL6J-1.045	Infralimbic area	layer 2/3	25	3	28	0.892857142857143	0.107142857142857
C57BL6J-1.045	Infralimbic area	layer 5	59	11	70	0.842857142857143	0.157142857142857
C57BL6J-1.045	Infralimbic area	layer 6a	65	16	81	0.802469135802469	0.197530864197531
C57BL6J-1.045	Infralimbic area	layer 6b	10	1	11	0.909090909090909	0.0909090909090909
C57BL6J-1.045	Orbital area	layer 5	29	1	30	0.966666666666667	0.0333333333333333
C57BL6J-1.045	Orbital area	layer 6a	20	5	25	0.8	0.2
C57BL6J-1.045	Orbital area	layer 6b	5	0	5	1	0
C57BL6J-1.045	Prelimbic area	layer 1	1	5	6	0.166666666666667	0.833333333333333
C57BL6J-1.045	Prelimbic area	layer 2/3	58	5	63	0.920634920634921	0.0793650793650794
C57BL6J-1.045	Prelimbic area	layer 5	55	16	71	0.774647887323944	0.225352112676056
C57BL6J-1.045	Prelimbic area	layer 6a	78	14	92	0.847826086956522	0.152173913043478
C57BL6J-1.045	Prelimbic area	layer 6b	11	0	11	1	0
C57BL6J-1.045	Primary somatosensory area	layer 1	29	4	33	0.878787878787879	0.121212121212121
C57BL6J-1.045	Primary somatosensory area	layer 2/3	47	5	52	0.903846153846154	0.0961538461538462
C57BL6J-1.045	Secondary motor area	layer 1	18	6	24	0.75	0.25
C57BL6J-1.045	Secondary motor area	layer 2/3	207	32	239	0.866108786610879	0.133891213389121
C57BL6J-1.045	Secondary motor area	layer 5	101	31	132	0.765151515151515	0.234848484848485
C57BL6J-1.045	Secondary motor area	layer 6a	139	17	156	0.891025641025641	0.108974358974359
C57BL6J-1.045	Secondary motor area	layer 6b	5	0	5	1	0
