brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.110	Lateral visual area	layer 1	0	1	1	0	1
C57BL6J-1.110	Lateral visual area	layer 2/3	42	5	47	0.893617021276596	0.106382978723404
C57BL6J-1.110	Lateral visual area	layer 4	23	4	27	0.851851851851852	0.148148148148148
C57BL6J-1.110	Lateral visual area	layer 5	15	2	17	0.882352941176471	0.117647058823529
C57BL6J-1.110	Posterolateral visual area	layer 4	5	0	5	1	0
C57BL6J-1.110	Posterolateral visual area	layer 5	31	18	49	0.63265306122449	0.36734693877551
C57BL6J-1.110	Posterolateral visual area	layer 6a	68	13	81	0.839506172839506	0.160493827160494
C57BL6J-1.110	Posterolateral visual area	layer 6b	8	1	9	0.888888888888889	0.111111111111111
C57BL6J-1.110	Postrhinal area	layer 1	1	2	3	0.333333333333333	0.666666666666667
C57BL6J-1.110	Postrhinal area	layer 2/3	148	12	160	0.925	0.075
C57BL6J-1.110	Postrhinal area	layer 4	13	1	14	0.928571428571429	0.0714285714285714
C57BL6J-1.110	Postrhinal area	layer 5	69	15	84	0.821428571428571	0.178571428571429
C57BL6J-1.110	Postrhinal area	layer 6a	4	1	5	0.8	0.2
C57BL6J-1.110	Primary visual area	layer 1	40	13	53	0.754716981132076	0.245283018867925
C57BL6J-1.110	Primary visual area	layer 2/3	444	37	481	0.923076923076923	0.0769230769230769
C57BL6J-1.110	Primary visual area	layer 4	281	25	306	0.918300653594771	0.0816993464052288
C57BL6J-1.110	Primary visual area	layer 5	250	46	296	0.844594594594595	0.155405405405405
C57BL6J-1.110	Primary visual area	layer 6a	195	13	208	0.9375	0.0625
C57BL6J-1.110	Retrosplenial area	layer 1	35	5	40	0.875	0.125
C57BL6J-1.110	Retrosplenial area	layer 2/3	197	7	204	0.965686274509804	0.0343137254901961
C57BL6J-1.110	Retrosplenial area	layer 5	254	26	280	0.907142857142857	0.0928571428571429
C57BL6J-1.110	Retrosplenial area	layer 6a	172	13	185	0.92972972972973	0.0702702702702703
