brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.040	Anterior area	layer 1	13	3	16	0.8125	0.1875
C57BL6J-2.040	Anterior area	layer 2/3	75	4	79	0.949367088607595	0.0506329113924051
C57BL6J-2.040	Anterior area	layer 4	26	1	27	0.962962962962963	0.037037037037037
C57BL6J-2.040	Anterior area	layer 5	18	7	25	0.72	0.28
C57BL6J-2.040	Anterior area	layer 6a	31	3	34	0.911764705882353	0.0882352941176471
C57BL6J-2.040	Anterior area	layer 6b	6	0	6	1	0
C57BL6J-2.040	Anteromedial visual area	layer 1	1	2	3	0.333333333333333	0.666666666666667
C57BL6J-2.040	Anteromedial visual area	layer 2/3	62	2	64	0.96875	0.03125
C57BL6J-2.040	Anteromedial visual area	layer 4	14	2	16	0.875	0.125
C57BL6J-2.040	Anteromedial visual area	layer 5	27	8	35	0.771428571428571	0.228571428571429
C57BL6J-2.040	Anteromedial visual area	layer 6a	30	2	32	0.9375	0.0625
C57BL6J-2.040	Anteromedial visual area	layer 6b	2	0	2	1	0
C57BL6J-2.040	Dorsal auditory area	layer 1	8	4	12	0.666666666666667	0.333333333333333
C57BL6J-2.040	Dorsal auditory area	layer 2/3	54	4	58	0.931034482758621	0.0689655172413793
C57BL6J-2.040	Dorsal auditory area	layer 4	17	2	19	0.894736842105263	0.105263157894737
C57BL6J-2.040	Dorsal auditory area	layer 5	20	9	29	0.689655172413793	0.310344827586207
C57BL6J-2.040	Dorsal auditory area	layer 6a	32	3	35	0.914285714285714	0.0857142857142857
C57BL6J-2.040	Dorsal auditory area	layer 6b	3	0	3	1	0
C57BL6J-2.040	Perirhinal area	layer 1	1	1	2	0.5	0.5
C57BL6J-2.040	Perirhinal area	layer 2/3	7	1	8	0.875	0.125
C57BL6J-2.040	Primary auditory area	layer 1	7	2	9	0.777777777777778	0.222222222222222
C57BL6J-2.040	Primary auditory area	layer 2/3	57	4	61	0.934426229508197	0.0655737704918033
C57BL6J-2.040	Primary auditory area	layer 4	22	7	29	0.758620689655172	0.241379310344828
C57BL6J-2.040	Primary auditory area	layer 5	35	12	47	0.74468085106383	0.25531914893617
C57BL6J-2.040	Primary auditory area	layer 6a	49	3	52	0.942307692307692	0.0576923076923077
C57BL6J-2.040	Primary auditory area	layer 6b	5	0	5	1	0
C57BL6J-2.040	Primary somatosensory area	layer 1	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-2.040	Primary somatosensory area	layer 2/3	69	2	71	0.971830985915493	0.028169014084507
C57BL6J-2.040	Primary somatosensory area	layer 4	76	8	84	0.904761904761905	0.0952380952380952
C57BL6J-2.040	Primary somatosensory area	layer 5	30	10	40	0.75	0.25
C57BL6J-2.040	Primary somatosensory area	layer 6a	55	2	57	0.964912280701754	0.0350877192982456
C57BL6J-2.040	Primary somatosensory area	layer 6b	5	0	5	1	0
C57BL6J-2.040	Retrosplenial area	layer 1	4	10	14	0.285714285714286	0.714285714285714
C57BL6J-2.040	Retrosplenial area	layer 2/3	389	18	407	0.955773955773956	0.0442260442260442
C57BL6J-2.040	Retrosplenial area	layer 5	99	24	123	0.804878048780488	0.195121951219512
C57BL6J-2.040	Retrosplenial area	layer 6a	42	5	47	0.893617021276596	0.106382978723404
C57BL6J-2.040	Retrosplenial area	layer 6b	8	0	8	1	0
C57BL6J-2.040	Rostrolateral area	layer 1	23	3	26	0.884615384615385	0.115384615384615
C57BL6J-2.040	Rostrolateral area	layer 2/3	62	13	75	0.826666666666667	0.173333333333333
C57BL6J-2.040	Rostrolateral area	layer 4	20	5	25	0.8	0.2
C57BL6J-2.040	Rostrolateral area	layer 5	16	5	21	0.761904761904762	0.238095238095238
C57BL6J-2.040	Rostrolateral area	layer 6a	24	1	25	0.96	0.04
C57BL6J-2.040	Rostrolateral area	layer 6b	3	0	3	1	0
C57BL6J-2.040	Supplemental somatosensory area	layer 1	1	3	4	0.25	0.75
C57BL6J-2.040	Supplemental somatosensory area	layer 2/3	49	2	51	0.96078431372549	0.0392156862745098
C57BL6J-2.040	Supplemental somatosensory area	layer 4	22	3	25	0.88	0.12
C57BL6J-2.040	Supplemental somatosensory area	layer 5	19	9	28	0.678571428571429	0.321428571428571
C57BL6J-2.040	Supplemental somatosensory area	layer 6a	38	1	39	0.974358974358974	0.0256410256410256
C57BL6J-2.040	Supplemental somatosensory area	layer 6b	0	1	1	0	1
C57BL6J-2.040	Temporal association areas	layer 2/3	20	3	23	0.869565217391304	0.130434782608696
C57BL6J-2.040	Temporal association areas	layer 4	9	0	9	1	0
C57BL6J-2.040	Temporal association areas	layer 5	15	2	17	0.882352941176471	0.117647058823529
C57BL6J-2.040	Temporal association areas	layer 6a	6	4	10	0.6	0.4
C57BL6J-2.040	Ventral auditory area	layer 2/3	28	5	33	0.848484848484849	0.151515151515152
C57BL6J-2.040	Ventral auditory area	layer 4	9	4	13	0.692307692307692	0.307692307692308
C57BL6J-2.040	Ventral auditory area	layer 5	22	5	27	0.814814814814815	0.185185185185185
C57BL6J-2.040	Ventral auditory area	layer 6a	14	5	19	0.736842105263158	0.263157894736842
