brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.037	Agranular insular area	layer 1	0	1	1	0	1
C57BL6J-2.037	Agranular insular area	layer 2/3	27	3	30	0.9	0.1
C57BL6J-2.037	Agranular insular area	layer 5	23	6	29	0.793103448275862	0.206896551724138
C57BL6J-2.037	Agranular insular area	layer 6a	12	5	17	0.705882352941177	0.294117647058824
C57BL6J-2.037	Agranular insular area	layer 6b	1	0	1	1	0
C57BL6J-2.037	Anterior area	layer 1	18	2	20	0.9	0.1
C57BL6J-2.037	Anterior area	layer 2/3	72	5	77	0.935064935064935	0.0649350649350649
C57BL6J-2.037	Anterior area	layer 4	7	1	8	0.875	0.125
C57BL6J-2.037	Anterior area	layer 5	14	2	16	0.875	0.125
C57BL6J-2.037	Primary somatosensory area	layer 1	40	11	51	0.784313725490196	0.215686274509804
C57BL6J-2.037	Primary somatosensory area	layer 2/3	276	41	317	0.870662460567823	0.129337539432177
C57BL6J-2.037	Primary somatosensory area	layer 4	270	30	300	0.9	0.1
C57BL6J-2.037	Primary somatosensory area	layer 5	106	41	147	0.72108843537415	0.27891156462585
C57BL6J-2.037	Primary somatosensory area	layer 6a	231	27	258	0.895348837209302	0.104651162790698
C57BL6J-2.037	Primary somatosensory area	layer 6b	25	4	29	0.862068965517241	0.137931034482759
C57BL6J-2.037	Retrosplenial area	layer 1	116	19	135	0.859259259259259	0.140740740740741
C57BL6J-2.037	Retrosplenial area	layer 2/3	397	29	426	0.931924882629108	0.068075117370892
C57BL6J-2.037	Retrosplenial area	layer 5	101	23	124	0.814516129032258	0.185483870967742
C57BL6J-2.037	Retrosplenial area	layer 6a	60	7	67	0.895522388059702	0.104477611940299
C57BL6J-2.037	Retrosplenial area	layer 6b	7	0	7	1	0
C57BL6J-2.037	Supplemental somatosensory area	layer 1	42	4	46	0.91304347826087	0.0869565217391304
C57BL6J-2.037	Supplemental somatosensory area	layer 2/3	165	17	182	0.906593406593407	0.0934065934065934
C57BL6J-2.037	Supplemental somatosensory area	layer 4	47	14	61	0.770491803278688	0.229508196721311
C57BL6J-2.037	Supplemental somatosensory area	layer 5	80	33	113	0.707964601769911	0.292035398230089
C57BL6J-2.037	Supplemental somatosensory area	layer 6a	131	12	143	0.916083916083916	0.0839160839160839
C57BL6J-2.037	Supplemental somatosensory area	layer 6b	15	0	15	1	0
C57BL6J-2.037	Visceral area	layer 1	5	2	7	0.714285714285714	0.285714285714286
C57BL6J-2.037	Visceral area	layer 2/3	43	6	49	0.877551020408163	0.122448979591837
C57BL6J-2.037	Visceral area	layer 4	13	4	17	0.764705882352941	0.235294117647059
C57BL6J-2.037	Visceral area	layer 5	55	13	68	0.808823529411765	0.191176470588235
C57BL6J-2.037	Visceral area	layer 6a	67	9	76	0.881578947368421	0.118421052631579
C57BL6J-2.037	Visceral area	layer 6b	4	0	4	1	0
