brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.079	Agranular insular area	layer 1	1	2	3	0.333333333333333	0.666666666666667
C57BL6J-1.079	Agranular insular area	layer 2/3	69	9	78	0.884615384615385	0.115384615384615
C57BL6J-1.079	Agranular insular area	layer 5	38	20	58	0.655172413793103	0.344827586206897
C57BL6J-1.079	Agranular insular area	layer 6a	36	9	45	0.8	0.2
C57BL6J-1.079	Agranular insular area	layer 6b	6	1	7	0.857142857142857	0.142857142857143
C57BL6J-1.079	Primary somatosensory area	layer 1	36	21	57	0.631578947368421	0.368421052631579
C57BL6J-1.079	Primary somatosensory area	layer 2/3	548	65	613	0.893964110929853	0.106035889070147
C57BL6J-1.079	Primary somatosensory area	layer 4	534	48	582	0.917525773195876	0.0824742268041237
C57BL6J-1.079	Primary somatosensory area	layer 5	230	74	304	0.756578947368421	0.243421052631579
C57BL6J-1.079	Primary somatosensory area	layer 6a	612	70	682	0.897360703812317	0.102639296187683
C57BL6J-1.079	Primary somatosensory area	layer 6b	43	4	47	0.914893617021277	0.0851063829787234
C57BL6J-1.079	Retrosplenial area	layer 1	27	10	37	0.72972972972973	0.27027027027027
C57BL6J-1.079	Retrosplenial area	layer 2/3	393	26	419	0.937947494033413	0.0620525059665871
C57BL6J-1.079	Retrosplenial area	layer 5	121	22	143	0.846153846153846	0.153846153846154
C57BL6J-1.079	Retrosplenial area	layer 6a	121	12	133	0.909774436090226	0.0902255639097744
C57BL6J-1.079	Retrosplenial area	layer 6b	11	0	11	1	0
C57BL6J-1.079	Supplemental somatosensory area	layer 1	11	8	19	0.578947368421053	0.421052631578947
C57BL6J-1.079	Supplemental somatosensory area	layer 2/3	268	34	302	0.887417218543046	0.112582781456954
C57BL6J-1.079	Supplemental somatosensory area	layer 4	81	10	91	0.89010989010989	0.10989010989011
C57BL6J-1.079	Supplemental somatosensory area	layer 5	118	49	167	0.706586826347305	0.293413173652695
C57BL6J-1.079	Supplemental somatosensory area	layer 6a	168	22	190	0.884210526315789	0.115789473684211
C57BL6J-1.079	Supplemental somatosensory area	layer 6b	7	2	9	0.777777777777778	0.222222222222222
C57BL6J-1.079	Visceral area	layer 1	0	6	6	0	1
C57BL6J-1.079	Visceral area	layer 2/3	102	11	113	0.902654867256637	0.0973451327433628
C57BL6J-1.079	Visceral area	layer 4	22	7	29	0.758620689655172	0.241379310344828
C57BL6J-1.079	Visceral area	layer 5	80	21	101	0.792079207920792	0.207920792079208
C57BL6J-1.079	Visceral area	layer 6a	108	11	119	0.907563025210084	0.092436974789916
C57BL6J-1.079	Visceral area	layer 6b	2	0	2	1	0
