brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.064	Agranular insular area	layer 1	1	1	2	0.5	0.5
C57BL6J-1.064	Agranular insular area	layer 2/3	71	16	87	0.816091954022989	0.183908045977011
C57BL6J-1.064	Agranular insular area	layer 5	62	11	73	0.849315068493151	0.150684931506849
C57BL6J-1.064	Agranular insular area	layer 6a	41	5	46	0.891304347826087	0.108695652173913
C57BL6J-1.064	Anterior cingulate area	layer 1	96	27	123	0.780487804878049	0.219512195121951
C57BL6J-1.064	Anterior cingulate area	layer 2/3	227	29	256	0.88671875	0.11328125
C57BL6J-1.064	Anterior cingulate area	layer 5	148	32	180	0.822222222222222	0.177777777777778
C57BL6J-1.064	Anterior cingulate area	layer 6a	104	12	116	0.896551724137931	0.103448275862069
C57BL6J-1.064	Anterior cingulate area	layer 6b	6	1	7	0.857142857142857	0.142857142857143
C57BL6J-1.064	Gustatory areas	layer 2/3	34	3	37	0.918918918918919	0.0810810810810811
C57BL6J-1.064	Gustatory areas	layer 4	4	4	8	0.5	0.5
C57BL6J-1.064	Gustatory areas	layer 5	24	4	28	0.857142857142857	0.142857142857143
C57BL6J-1.064	Gustatory areas	layer 6a	38	5	43	0.883720930232558	0.116279069767442
C57BL6J-1.064	Primary somatosensory area	layer 1	61	17	78	0.782051282051282	0.217948717948718
C57BL6J-1.064	Primary somatosensory area	layer 2/3	633	88	721	0.877947295423024	0.122052704576976
C57BL6J-1.064	Primary somatosensory area	layer 4	587	52	639	0.918622848200313	0.081377151799687
C57BL6J-1.064	Primary somatosensory area	layer 5	265	75	340	0.779411764705882	0.220588235294118
C57BL6J-1.064	Primary somatosensory area	layer 6a	613	91	704	0.870738636363636	0.129261363636364
C57BL6J-1.064	Primary somatosensory area	layer 6b	40	5	45	0.888888888888889	0.111111111111111
C57BL6J-1.064	Secondary motor area	layer 1	0	3	3	0	1
C57BL6J-1.064	Secondary motor area	layer 2/3	86	12	98	0.877551020408163	0.122448979591837
C57BL6J-1.064	Secondary motor area	layer 5	46	16	62	0.741935483870968	0.258064516129032
C57BL6J-1.064	Secondary motor area	layer 6a	81	10	91	0.89010989010989	0.10989010989011
C57BL6J-1.064	Secondary motor area	layer 6b	1	0	1	1	0
C57BL6J-1.064	Supplemental somatosensory area	layer 1	18	10	28	0.642857142857143	0.357142857142857
C57BL6J-1.064	Supplemental somatosensory area	layer 2/3	214	19	233	0.918454935622318	0.0815450643776824
C57BL6J-1.064	Supplemental somatosensory area	layer 4	135	11	146	0.924657534246575	0.0753424657534247
C57BL6J-1.064	Supplemental somatosensory area	layer 5	162	55	217	0.746543778801843	0.253456221198157
C57BL6J-1.064	Supplemental somatosensory area	layer 6a	240	23	263	0.91254752851711	0.0874524714828897
C57BL6J-1.064	Supplemental somatosensory area	layer 6b	11	2	13	0.846153846153846	0.153846153846154
C57BL6J-1.064	Visceral area	layer 1	0	3	3	0	1
C57BL6J-1.064	Visceral area	layer 2/3	47	8	55	0.854545454545454	0.145454545454545
C57BL6J-1.064	Visceral area	layer 4	25	5	30	0.833333333333333	0.166666666666667
C57BL6J-1.064	Visceral area	layer 5	18	7	25	0.72	0.28
C57BL6J-1.064	Visceral area	layer 6a	36	4	40	0.9	0.1
C57BL6J-1.064	Visceral area	layer 6b	0	2	2	0	1
