brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.021	Agranular insular area	layer 2/3	81	17	98	0.826530612244898	0.173469387755102
C57BL6J-2.021	Agranular insular area	layer 5	366	62	428	0.855140186915888	0.144859813084112
C57BL6J-2.021	Agranular insular area	layer 6a	78	11	89	0.876404494382023	0.123595505617978
C57BL6J-2.021	Anterior cingulate area	layer 1	12	5	17	0.705882352941177	0.294117647058824
C57BL6J-2.021	Anterior cingulate area	layer 2/3	40	7	47	0.851063829787234	0.148936170212766
C57BL6J-2.021	Anterior cingulate area	layer 5	36	8	44	0.818181818181818	0.181818181818182
C57BL6J-2.021	Anterior cingulate area	layer 6a	14	5	19	0.736842105263158	0.263157894736842
C57BL6J-2.021	Gustatory areas	layer 1	1	0	1	1	0
C57BL6J-2.021	Gustatory areas	layer 2/3	36	1	37	0.972972972972973	0.027027027027027
C57BL6J-2.021	Infralimbic area	layer 2/3	42	4	46	0.91304347826087	0.0869565217391304
C57BL6J-2.021	Infralimbic area	layer 5	69	9	78	0.884615384615385	0.115384615384615
C57BL6J-2.021	Infralimbic area	layer 6a	169	25	194	0.871134020618557	0.128865979381443
C57BL6J-2.021	Infralimbic area	layer 6b	5	1	6	0.833333333333333	0.166666666666667
C57BL6J-2.021	Orbital area	layer 5	124	9	133	0.932330827067669	0.0676691729323308
C57BL6J-2.021	Orbital area	layer 6a	39	53	92	0.423913043478261	0.576086956521739
C57BL6J-2.021	Orbital area	layer 6b	4	5	9	0.444444444444444	0.555555555555556
C57BL6J-2.021	Prelimbic area	layer 1	7	7	14	0.5	0.5
C57BL6J-2.021	Prelimbic area	layer 2/3	76	10	86	0.883720930232558	0.116279069767442
C57BL6J-2.021	Prelimbic area	layer 5	77	11	88	0.875	0.125
C57BL6J-2.021	Prelimbic area	layer 6a	109	11	120	0.908333333333333	0.0916666666666667
C57BL6J-2.021	Prelimbic area	layer 6b	2	0	2	1	0
C57BL6J-2.021	Primary somatosensory area	layer 1	5	2	7	0.714285714285714	0.285714285714286
C57BL6J-2.021	Primary somatosensory area	layer 2/3	22	3	25	0.88	0.12
C57BL6J-2.021	Secondary motor area	layer 1	6	2	8	0.75	0.25
C57BL6J-2.021	Secondary motor area	layer 2/3	159	24	183	0.868852459016393	0.131147540983607
C57BL6J-2.021	Secondary motor area	layer 5	98	34	132	0.742424242424242	0.257575757575758
C57BL6J-2.021	Secondary motor area	layer 6a	270	33	303	0.891089108910891	0.108910891089109
C57BL6J-2.021	Secondary motor area	layer 6b	9	1	10	0.9	0.1
