brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.044	Agranular insular area	layer 1	2	3	5	0.4	0.6
C57BL6J-1.044	Agranular insular area	layer 2/3	189	27	216	0.875	0.125
C57BL6J-1.044	Agranular insular area	layer 5	160	39	199	0.804020100502513	0.195979899497487
C57BL6J-1.044	Agranular insular area	layer 6a	129	10	139	0.928057553956835	0.0719424460431655
C57BL6J-1.044	Agranular insular area	layer 6b	4	1	5	0.8	0.2
C57BL6J-1.044	Anterior cingulate area	layer 1	13	1	14	0.928571428571429	0.0714285714285714
C57BL6J-1.044	Anterior cingulate area	layer 2/3	51	6	57	0.894736842105263	0.105263157894737
C57BL6J-1.044	Anterior cingulate area	layer 5	50	17	67	0.746268656716418	0.253731343283582
C57BL6J-1.044	Anterior cingulate area	layer 6a	53	6	59	0.898305084745763	0.101694915254237
C57BL6J-1.044	Gustatory areas	layer 1	5	5	10	0.5	0.5
C57BL6J-1.044	Infralimbic area	layer 1	7	7	14	0.5	0.5
C57BL6J-1.044	Infralimbic area	layer 2/3	91	10	101	0.900990099009901	0.099009900990099
C57BL6J-1.044	Infralimbic area	layer 5	107	18	125	0.856	0.144
C57BL6J-1.044	Infralimbic area	layer 6a	175	41	216	0.810185185185185	0.189814814814815
C57BL6J-1.044	Infralimbic area	layer 6b	9	1	10	0.9	0.1
C57BL6J-1.044	Orbital area	layer 5	137	17	154	0.88961038961039	0.11038961038961
C57BL6J-1.044	Orbital area	layer 6a	177	4	181	0.977900552486188	0.0220994475138122
C57BL6J-1.044	Orbital area	layer 6b	29	6	35	0.828571428571429	0.171428571428571
C57BL6J-1.044	Prelimbic area	layer 1	18	8	26	0.692307692307692	0.307692307692308
C57BL6J-1.044	Prelimbic area	layer 2/3	65	9	74	0.878378378378378	0.121621621621622
C57BL6J-1.044	Prelimbic area	layer 5	87	25	112	0.776785714285714	0.223214285714286
C57BL6J-1.044	Prelimbic area	layer 6a	164	16	180	0.911111111111111	0.0888888888888889
C57BL6J-1.044	Prelimbic area	layer 6b	7	1	8	0.875	0.125
C57BL6J-1.044	Primary somatosensory area	layer 1	0	1	1	0	1
C57BL6J-1.044	Secondary motor area	layer 1	54	10	64	0.84375	0.15625
C57BL6J-1.044	Secondary motor area	layer 2/3	321	53	374	0.858288770053476	0.141711229946524
C57BL6J-1.044	Secondary motor area	layer 5	217	58	275	0.789090909090909	0.210909090909091
C57BL6J-1.044	Secondary motor area	layer 6a	414	45	459	0.901960784313726	0.0980392156862745
C57BL6J-1.044	Secondary motor area	layer 6b	13	3	16	0.8125	0.1875
