brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.029	Agranular insular area	layer 1	2	5	7	0.285714285714286	0.714285714285714
C57BL6J-1.029	Agranular insular area	layer 2/3	6	1	7	0.857142857142857	0.142857142857143
C57BL6J-1.029	Frontal pole	layer 2/3	377	54	431	0.874709976798144	0.125290023201856
C57BL6J-1.029	Frontal pole	layer 5	93	13	106	0.877358490566038	0.122641509433962
C57BL6J-1.029	Orbital area	layer 1	11	11	22	0.5	0.5
C57BL6J-1.029	Orbital area	layer 2/3	156	20	176	0.886363636363636	0.113636363636364
C57BL6J-1.029	Prelimbic area	layer 1	8	3	11	0.727272727272727	0.272727272727273
C57BL6J-1.029	Prelimbic area	layer 2/3	63	10	73	0.863013698630137	0.136986301369863
C57BL6J-1.029	Secondary motor area	layer 1	49	22	71	0.690140845070423	0.309859154929577
C57BL6J-1.029	Secondary motor area	layer 2/3	343	52	395	0.868354430379747	0.131645569620253
