brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.102	Lateral visual area	layer 1	1	1	2	0.5	0.5
C57BL6J-1.102	Lateral visual area	layer 2/3	77	9	86	0.895348837209302	0.104651162790698
C57BL6J-1.102	Lateral visual area	layer 4	49	8	57	0.859649122807018	0.140350877192982
C57BL6J-1.102	Lateral visual area	layer 5	68	13	81	0.839506172839506	0.160493827160494
C57BL6J-1.102	Lateral visual area	layer 6a	75	10	85	0.882352941176471	0.117647058823529
C57BL6J-1.102	Lateral visual area	layer 6b	16	0	16	1	0
C57BL6J-1.102	Laterointermediate area	layer 1	0	1	1	0	1
C57BL6J-1.102	Laterointermediate area	layer 2/3	38	5	43	0.883720930232558	0.116279069767442
C57BL6J-1.102	Laterointermediate area	layer 4	18	2	20	0.9	0.1
C57BL6J-1.102	Laterointermediate area	layer 5	40	5	45	0.888888888888889	0.111111111111111
C57BL6J-1.102	Laterointermediate area	layer 6a	33	4	37	0.891891891891892	0.108108108108108
C57BL6J-1.102	Laterointermediate area	layer 6b	10	0	10	1	0
C57BL6J-1.102	Perirhinal area	layer 1	1	0	1	1	0
C57BL6J-1.102	Perirhinal area	layer 2/3	7	5	12	0.583333333333333	0.416666666666667
C57BL6J-1.102	Perirhinal area	layer 5	9	7	16	0.5625	0.4375
C57BL6J-1.102	Perirhinal area	layer 6a	4	2	6	0.666666666666667	0.333333333333333
C57BL6J-1.102	Perirhinal area	layer 6b	2	0	2	1	0
C57BL6J-1.102	Primary visual area	layer 1	19	15	34	0.558823529411765	0.441176470588235
C57BL6J-1.102	Primary visual area	layer 2/3	405	44	449	0.902004454342984	0.0979955456570156
C57BL6J-1.102	Primary visual area	layer 4	263	27	290	0.906896551724138	0.0931034482758621
C57BL6J-1.102	Primary visual area	layer 5	242	43	285	0.849122807017544	0.150877192982456
C57BL6J-1.102	Primary visual area	layer 6a	292	9	301	0.970099667774086	0.0299003322259136
C57BL6J-1.102	Primary visual area	layer 6b	37	4	41	0.902439024390244	0.0975609756097561
C57BL6J-1.102	Retrosplenial area	layer 1	182	17	199	0.914572864321608	0.085427135678392
C57BL6J-1.102	Retrosplenial area	layer 2/3	574	19	593	0.967959527824621	0.0320404721753794
C57BL6J-1.102	Retrosplenial area	layer 5	470	36	506	0.928853754940711	0.0711462450592885
C57BL6J-1.102	Retrosplenial area	layer 6a	163	29	192	0.848958333333333	0.151041666666667
C57BL6J-1.102	Retrosplenial area	layer 6b	1	0	1	1	0
C57BL6J-1.102	Temporal association areas	layer 1	32	5	37	0.864864864864865	0.135135135135135
C57BL6J-1.102	Temporal association areas	layer 2/3	247	33	280	0.882142857142857	0.117857142857143
C57BL6J-1.102	Temporal association areas	layer 4	86	16	102	0.843137254901961	0.156862745098039
C57BL6J-1.102	Temporal association areas	layer 5	129	37	166	0.77710843373494	0.22289156626506
C57BL6J-1.102	Temporal association areas	layer 6a	129	16	145	0.889655172413793	0.110344827586207
C57BL6J-1.102	Temporal association areas	layer 6b	30	2	32	0.9375	0.0625
C57BL6J-1.102	posteromedial visual area	layer 1	3	1	4	0.75	0.25
C57BL6J-1.102	posteromedial visual area	layer 2/3	53	6	59	0.898305084745763	0.101694915254237
C57BL6J-1.102	posteromedial visual area	layer 4	18	0	18	1	0
C57BL6J-1.102	posteromedial visual area	layer 5	34	10	44	0.772727272727273	0.227272727272727
C57BL6J-1.102	posteromedial visual area	layer 6a	27	2	29	0.931034482758621	0.0689655172413793
