brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.049	Lateral visual area	layer 2/3	69	5	74	0.932432432432432	0.0675675675675676
C57BL6J-2.049	Lateral visual area	layer 4	51	6	57	0.894736842105263	0.105263157894737
C57BL6J-2.049	Lateral visual area	layer 5	49	7	56	0.875	0.125
C57BL6J-2.049	Lateral visual area	layer 6a	55	4	59	0.932203389830508	0.0677966101694915
C57BL6J-2.049	Lateral visual area	layer 6b	8	0	8	1	0
C57BL6J-2.049	Laterointermediate area	layer 2/3	27	6	33	0.818181818181818	0.181818181818182
C57BL6J-2.049	Laterointermediate area	layer 4	15	3	18	0.833333333333333	0.166666666666667
C57BL6J-2.049	Laterointermediate area	layer 5	30	9	39	0.769230769230769	0.230769230769231
C57BL6J-2.049	Laterointermediate area	layer 6a	22	5	27	0.814814814814815	0.185185185185185
C57BL6J-2.049	Laterointermediate area	layer 6b	5	0	5	1	0
C57BL6J-2.049	Perirhinal area	layer 2/3	11	2	13	0.846153846153846	0.153846153846154
C57BL6J-2.049	Perirhinal area	layer 5	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-2.049	Perirhinal area	layer 6a	3	2	5	0.6	0.4
C57BL6J-2.049	Perirhinal area	layer 6b	8	0	8	1	0
C57BL6J-2.049	Postrhinal area	layer 2/3	11	2	13	0.846153846153846	0.153846153846154
C57BL6J-2.049	Postrhinal area	layer 4	7	3	10	0.7	0.3
C57BL6J-2.049	Postrhinal area	layer 5	37	11	48	0.770833333333333	0.229166666666667
C57BL6J-2.049	Postrhinal area	layer 6a	56	7	63	0.888888888888889	0.111111111111111
C57BL6J-2.049	Postrhinal area	layer 6b	18	1	19	0.947368421052632	0.0526315789473684
C57BL6J-2.049	Primary visual area	layer 1	21	4	25	0.84	0.16
C57BL6J-2.049	Primary visual area	layer 2/3	332	26	358	0.927374301675978	0.0726256983240224
C57BL6J-2.049	Primary visual area	layer 4	205	24	229	0.895196506550218	0.104803493449782
C57BL6J-2.049	Primary visual area	layer 5	198	35	233	0.849785407725322	0.150214592274678
C57BL6J-2.049	Primary visual area	layer 6a	220	22	242	0.909090909090909	0.0909090909090909
C57BL6J-2.049	Primary visual area	layer 6b	19	1	20	0.95	0.05
C57BL6J-2.049	Retrosplenial area	layer 1	363	9	372	0.975806451612903	0.0241935483870968
C57BL6J-2.049	Retrosplenial area	layer 2/3	337	19	356	0.946629213483146	0.0533707865168539
C57BL6J-2.049	Retrosplenial area	layer 5	298	40	338	0.881656804733728	0.118343195266272
C57BL6J-2.049	Retrosplenial area	layer 6a	100	10	110	0.909090909090909	0.0909090909090909
C57BL6J-2.049	Retrosplenial area	layer 6b	2	0	2	1	0
C57BL6J-2.049	Temporal association areas	layer 1	4	3	7	0.571428571428571	0.428571428571429
C57BL6J-2.049	Temporal association areas	layer 2/3	105	6	111	0.945945945945946	0.0540540540540541
C57BL6J-2.049	Temporal association areas	layer 4	48	11	59	0.813559322033898	0.186440677966102
C57BL6J-2.049	Temporal association areas	layer 5	56	13	69	0.811594202898551	0.188405797101449
C57BL6J-2.049	Temporal association areas	layer 6a	5	4	9	0.555555555555556	0.444444444444444
C57BL6J-2.049	Temporal association areas	layer 6b	4	1	5	0.8	0.2
C57BL6J-2.049	posteromedial visual area	layer 1	6	2	8	0.75	0.25
C57BL6J-2.049	posteromedial visual area	layer 2/3	30	5	35	0.857142857142857	0.142857142857143
C57BL6J-2.049	posteromedial visual area	layer 4	9	2	11	0.818181818181818	0.181818181818182
C57BL6J-2.049	posteromedial visual area	layer 5	13	2	15	0.866666666666667	0.133333333333333
