brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.052	Lateral visual area	layer 1	20	1	21	0.952380952380952	0.0476190476190476
C57BL6J-2.052	Lateral visual area	layer 2/3	37	2	39	0.948717948717949	0.0512820512820513
C57BL6J-2.052	Lateral visual area	layer 4	14	1	15	0.933333333333333	0.0666666666666667
C57BL6J-2.052	Posterolateral visual area	layer 2/3	17	2	19	0.894736842105263	0.105263157894737
C57BL6J-2.052	Posterolateral visual area	layer 4	26	3	29	0.896551724137931	0.103448275862069
C57BL6J-2.052	Posterolateral visual area	layer 5	74	25	99	0.747474747474748	0.252525252525253
C57BL6J-2.052	Posterolateral visual area	layer 6a	118	19	137	0.861313868613139	0.138686131386861
C57BL6J-2.052	Postrhinal area	layer 1	2	4	6	0.333333333333333	0.666666666666667
C57BL6J-2.052	Postrhinal area	layer 2/3	112	13	125	0.896	0.104
C57BL6J-2.052	Postrhinal area	layer 4	7	1	8	0.875	0.125
C57BL6J-2.052	Postrhinal area	layer 5	62	15	77	0.805194805194805	0.194805194805195
C57BL6J-2.052	Primary visual area	layer 1	60	8	68	0.882352941176471	0.117647058823529
C57BL6J-2.052	Primary visual area	layer 2/3	235	25	260	0.903846153846154	0.0961538461538462
C57BL6J-2.052	Primary visual area	layer 4	137	14	151	0.907284768211921	0.0927152317880795
C57BL6J-2.052	Primary visual area	layer 5	144	31	175	0.822857142857143	0.177142857142857
C57BL6J-2.052	Primary visual area	layer 6a	67	1	68	0.985294117647059	0.0147058823529412
C57BL6J-2.052	Retrosplenial area	layer 1	6	2	8	0.75	0.25
C57BL6J-2.052	Retrosplenial area	layer 2/3	118	12	130	0.907692307692308	0.0923076923076923
C57BL6J-2.052	Retrosplenial area	layer 5	200	11	211	0.947867298578199	0.0521327014218009
C57BL6J-2.052	Retrosplenial area	layer 6a	35	10	45	0.777777777777778	0.222222222222222
