brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.109	Lateral visual area	layer 1	0	1	1	0	1
C57BL6J-1.109	Lateral visual area	layer 2/3	78	4	82	0.951219512195122	0.0487804878048781
C57BL6J-1.109	Lateral visual area	layer 4	28	2	30	0.933333333333333	0.0666666666666667
C57BL6J-1.109	Lateral visual area	layer 5	30	9	39	0.769230769230769	0.230769230769231
C57BL6J-1.109	Lateral visual area	layer 6a	11	0	11	1	0
C57BL6J-1.109	Laterointermediate area	layer 2/3	14	1	15	0.933333333333333	0.0666666666666667
C57BL6J-1.109	Laterointermediate area	layer 4	1	0	1	1	0
C57BL6J-1.109	Posterolateral visual area	layer 5	6	1	7	0.857142857142857	0.142857142857143
C57BL6J-1.109	Posterolateral visual area	layer 6a	31	3	34	0.911764705882353	0.0882352941176471
C57BL6J-1.109	Posterolateral visual area	layer 6b	7	0	7	1	0
C57BL6J-1.109	Postrhinal area	layer 1	6	4	10	0.6	0.4
C57BL6J-1.109	Postrhinal area	layer 2/3	110	9	119	0.92436974789916	0.0756302521008403
C57BL6J-1.109	Postrhinal area	layer 4	22	3	25	0.88	0.12
C57BL6J-1.109	Postrhinal area	layer 5	87	20	107	0.813084112149533	0.186915887850467
C57BL6J-1.109	Postrhinal area	layer 6a	30	6	36	0.833333333333333	0.166666666666667
C57BL6J-1.109	Postrhinal area	layer 6b	5	1	6	0.833333333333333	0.166666666666667
C57BL6J-1.109	Primary visual area	layer 1	114	16	130	0.876923076923077	0.123076923076923
C57BL6J-1.109	Primary visual area	layer 2/3	422	29	451	0.93569844789357	0.0643015521064302
C57BL6J-1.109	Primary visual area	layer 4	161	23	184	0.875	0.125
C57BL6J-1.109	Primary visual area	layer 5	222	27	249	0.891566265060241	0.108433734939759
C57BL6J-1.109	Primary visual area	layer 6a	227	16	243	0.934156378600823	0.065843621399177
C57BL6J-1.109	Primary visual area	layer 6b	3	2	5	0.6	0.4
C57BL6J-1.109	Retrosplenial area	layer 1	24	2	26	0.923076923076923	0.0769230769230769
C57BL6J-1.109	Retrosplenial area	layer 2/3	85	6	91	0.934065934065934	0.0659340659340659
C57BL6J-1.109	Retrosplenial area	layer 5	115	12	127	0.905511811023622	0.094488188976378
C57BL6J-1.109	Retrosplenial area	layer 6a	65	9	74	0.878378378378378	0.121621621621622
