brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.036	Agranular insular area	layer 1	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-1.036	Agranular insular area	layer 2/3	107	13	120	0.891666666666667	0.108333333333333
C57BL6J-1.036	Agranular insular area	layer 5	91	18	109	0.834862385321101	0.165137614678899
C57BL6J-1.036	Anterior cingulate area	layer 1	11	4	15	0.733333333333333	0.266666666666667
C57BL6J-1.036	Anterior cingulate area	layer 2/3	16	5	21	0.761904761904762	0.238095238095238
C57BL6J-1.036	Anterior cingulate area	layer 5	12	3	15	0.8	0.2
C57BL6J-1.036	Frontal pole	layer 5	35	9	44	0.795454545454545	0.204545454545455
C57BL6J-1.036	Frontal pole	layer 6a	55	6	61	0.901639344262295	0.0983606557377049
C57BL6J-1.036	Orbital area	layer 1	63	11	74	0.851351351351351	0.148648648648649
C57BL6J-1.036	Orbital area	layer 2/3	272	29	301	0.903654485049834	0.0963455149501661
C57BL6J-1.036	Orbital area	layer 5	358	78	436	0.821100917431193	0.178899082568807
C57BL6J-1.036	Orbital area	layer 6a	60	13	73	0.821917808219178	0.178082191780822
C57BL6J-1.036	Prelimbic area	layer 1	48	12	60	0.8	0.2
C57BL6J-1.036	Prelimbic area	layer 2/3	126	11	137	0.91970802919708	0.0802919708029197
C57BL6J-1.036	Prelimbic area	layer 5	131	30	161	0.813664596273292	0.186335403726708
C57BL6J-1.036	Prelimbic area	layer 6a	7	1	8	0.875	0.125
C57BL6J-1.036	Secondary motor area	layer 1	98	34	132	0.742424242424242	0.257575757575758
C57BL6J-1.036	Secondary motor area	layer 2/3	604	110	714	0.84593837535014	0.15406162464986
C57BL6J-1.036	Secondary motor area	layer 5	375	105	480	0.78125	0.21875
