brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.071	Agranular insular area	layer 1	0	3	3	0	1
C57BL6J-1.071	Agranular insular area	layer 2/3	43	10	53	0.811320754716981	0.188679245283019
C57BL6J-1.071	Agranular insular area	layer 5	22	11	33	0.666666666666667	0.333333333333333
C57BL6J-1.071	Agranular insular area	layer 6a	27	6	33	0.818181818181818	0.181818181818182
C57BL6J-1.071	Anterior cingulate area	layer 1	68	10	78	0.871794871794872	0.128205128205128
C57BL6J-1.071	Anterior cingulate area	layer 2/3	138	16	154	0.896103896103896	0.103896103896104
C57BL6J-1.071	Anterior cingulate area	layer 5	59	13	72	0.819444444444444	0.180555555555556
C57BL6J-1.071	Anterior cingulate area	layer 6a	20	1	21	0.952380952380952	0.0476190476190476
C57BL6J-1.071	Anterior cingulate area	layer 6b	2	0	2	1	0
C57BL6J-1.071	Primary somatosensory area	layer 1	64	14	78	0.82051282051282	0.179487179487179
C57BL6J-1.071	Primary somatosensory area	layer 2/3	656	58	714	0.918767507002801	0.0812324929971989
C57BL6J-1.071	Primary somatosensory area	layer 4	481	30	511	0.941291585127202	0.0587084148727984
C57BL6J-1.071	Primary somatosensory area	layer 5	191	46	237	0.805907172995781	0.194092827004219
C57BL6J-1.071	Primary somatosensory area	layer 6a	356	54	410	0.868292682926829	0.131707317073171
C57BL6J-1.071	Primary somatosensory area	layer 6b	21	2	23	0.91304347826087	0.0869565217391304
C57BL6J-1.071	Retrosplenial area	layer 1	62	6	68	0.911764705882353	0.0882352941176471
C57BL6J-1.071	Retrosplenial area	layer 2/3	36	3	39	0.923076923076923	0.0769230769230769
C57BL6J-1.071	Retrosplenial area	layer 5	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-1.071	Secondary motor area	layer 1	3	4	7	0.428571428571429	0.571428571428571
C57BL6J-1.071	Secondary motor area	layer 2/3	61	6	67	0.91044776119403	0.0895522388059701
C57BL6J-1.071	Secondary motor area	layer 5	45	7	52	0.865384615384615	0.134615384615385
C57BL6J-1.071	Secondary motor area	layer 6a	25	0	25	1	0
C57BL6J-1.071	Secondary motor area	layer 6b	2	0	2	1	0
C57BL6J-1.071	Supplemental somatosensory area	layer 1	15	9	24	0.625	0.375
C57BL6J-1.071	Supplemental somatosensory area	layer 2/3	261	21	282	0.925531914893617	0.074468085106383
C57BL6J-1.071	Supplemental somatosensory area	layer 4	162	19	181	0.895027624309392	0.104972375690608
C57BL6J-1.071	Supplemental somatosensory area	layer 5	87	26	113	0.769911504424779	0.230088495575221
C57BL6J-1.071	Supplemental somatosensory area	layer 6a	211	18	229	0.921397379912664	0.0786026200873362
C57BL6J-1.071	Supplemental somatosensory area	layer 6b	7	1	8	0.875	0.125
C57BL6J-1.071	Visceral area	layer 1	7	2	9	0.777777777777778	0.222222222222222
C57BL6J-1.071	Visceral area	layer 2/3	72	7	79	0.911392405063291	0.0886075949367089
C57BL6J-1.071	Visceral area	layer 4	15	3	18	0.833333333333333	0.166666666666667
C57BL6J-1.071	Visceral area	layer 5	29	10	39	0.743589743589744	0.256410256410256
C57BL6J-1.071	Visceral area	layer 6a	42	9	51	0.823529411764706	0.176470588235294
C57BL6J-1.071	Visceral area	layer 6b	3	1	4	0.75	0.25
