brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.031	Agranular insular area	layer 1	5	3	8	0.625	0.375
C57BL6J-1.031	Agranular insular area	layer 2/3	100	11	111	0.900900900900901	0.0990990990990991
C57BL6J-1.031	Frontal pole	layer 2/3	27	5	32	0.84375	0.15625
C57BL6J-1.031	Frontal pole	layer 5	133	42	175	0.76	0.24
C57BL6J-1.031	Orbital area	layer 1	93	24	117	0.794871794871795	0.205128205128205
C57BL6J-1.031	Orbital area	layer 2/3	326	35	361	0.903047091412742	0.0969529085872576
C57BL6J-1.031	Orbital area	layer 5	62	11	73	0.849315068493151	0.150684931506849
C57BL6J-1.031	Prelimbic area	layer 1	56	20	76	0.736842105263158	0.263157894736842
C57BL6J-1.031	Prelimbic area	layer 2/3	100	9	109	0.917431192660551	0.0825688073394495
C57BL6J-1.031	Prelimbic area	layer 5	34	9	43	0.790697674418605	0.209302325581395
C57BL6J-1.031	Secondary motor area	layer 1	128	47	175	0.731428571428571	0.268571428571429
C57BL6J-1.031	Secondary motor area	layer 2/3	587	82	669	0.877428998505232	0.122571001494768
C57BL6J-1.031	Secondary motor area	layer 5	7	2	9	0.777777777777778	0.222222222222222
