brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.106	Lateral visual area	layer 1	2	2	4	0.5	0.5
C57BL6J-1.106	Lateral visual area	layer 2/3	50	3	53	0.943396226415094	0.0566037735849057
C57BL6J-1.106	Lateral visual area	layer 4	38	2	40	0.95	0.05
C57BL6J-1.106	Lateral visual area	layer 5	59	9	68	0.867647058823529	0.132352941176471
C57BL6J-1.106	Lateral visual area	layer 6a	54	2	56	0.964285714285714	0.0357142857142857
C57BL6J-1.106	Lateral visual area	layer 6b	11	1	12	0.916666666666667	0.0833333333333333
C57BL6J-1.106	Laterointermediate area	layer 1	0	1	1	0	1
C57BL6J-1.106	Laterointermediate area	layer 2/3	30	8	38	0.789473684210526	0.210526315789474
C57BL6J-1.106	Laterointermediate area	layer 4	9	2	11	0.818181818181818	0.181818181818182
C57BL6J-1.106	Laterointermediate area	layer 5	19	9	28	0.678571428571429	0.321428571428571
C57BL6J-1.106	Laterointermediate area	layer 6a	25	3	28	0.892857142857143	0.107142857142857
C57BL6J-1.106	Laterointermediate area	layer 6b	6	0	6	1	0
C57BL6J-1.106	Perirhinal area	layer 2/3	30	5	35	0.857142857142857	0.142857142857143
C57BL6J-1.106	Perirhinal area	layer 5	11	8	19	0.578947368421053	0.421052631578947
C57BL6J-1.106	Perirhinal area	layer 6a	10	2	12	0.833333333333333	0.166666666666667
C57BL6J-1.106	Postrhinal area	layer 1	1	0	1	1	0
C57BL6J-1.106	Postrhinal area	layer 2/3	25	1	26	0.961538461538462	0.0384615384615385
C57BL6J-1.106	Postrhinal area	layer 4	20	2	22	0.909090909090909	0.0909090909090909
C57BL6J-1.106	Postrhinal area	layer 5	68	11	79	0.860759493670886	0.139240506329114
C57BL6J-1.106	Postrhinal area	layer 6a	92	10	102	0.901960784313726	0.0980392156862745
C57BL6J-1.106	Postrhinal area	layer 6b	26	0	26	1	0
C57BL6J-1.106	Primary visual area	layer 1	75	18	93	0.806451612903226	0.193548387096774
C57BL6J-1.106	Primary visual area	layer 2/3	424	41	465	0.911827956989247	0.0881720430107527
C57BL6J-1.106	Primary visual area	layer 4	261	20	281	0.928825622775801	0.0711743772241993
C57BL6J-1.106	Primary visual area	layer 5	248	58	306	0.810457516339869	0.189542483660131
C57BL6J-1.106	Primary visual area	layer 6a	306	19	325	0.941538461538462	0.0584615384615385
C57BL6J-1.106	Primary visual area	layer 6b	25	1	26	0.961538461538462	0.0384615384615385
C57BL6J-1.106	Retrosplenial area	layer 1	129	6	135	0.955555555555556	0.0444444444444444
C57BL6J-1.106	Retrosplenial area	layer 2/3	187	13	200	0.935	0.065
C57BL6J-1.106	Retrosplenial area	layer 5	280	37	317	0.883280757097792	0.116719242902208
C57BL6J-1.106	Retrosplenial area	layer 6a	157	12	169	0.928994082840237	0.0710059171597633
C57BL6J-1.106	Retrosplenial area	layer 6b	1	0	1	1	0
C57BL6J-1.106	Temporal association areas	layer 1	9	5	14	0.642857142857143	0.357142857142857
C57BL6J-1.106	Temporal association areas	layer 2/3	86	6	92	0.934782608695652	0.0652173913043478
C57BL6J-1.106	Temporal association areas	layer 4	28	3	31	0.903225806451613	0.0967741935483871
C57BL6J-1.106	Temporal association areas	layer 5	31	8	39	0.794871794871795	0.205128205128205
C57BL6J-1.106	posteromedial visual area	layer 1	0	1	1	0	1
C57BL6J-1.106	posteromedial visual area	layer 2/3	20	5	25	0.8	0.2
C57BL6J-1.106	posteromedial visual area	layer 4	6	0	6	1	0
C57BL6J-1.106	posteromedial visual area	layer 5	15	1	16	0.9375	0.0625
