brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.030	Agranular insular area	layer 1	3	2	5	0.6	0.4
C57BL6J-2.030	Agranular insular area	layer 2/3	98	15	113	0.867256637168142	0.132743362831858
C57BL6J-2.030	Agranular insular area	layer 5	46	13	59	0.779661016949153	0.220338983050847
C57BL6J-2.030	Agranular insular area	layer 6a	30	8	38	0.789473684210526	0.210526315789474
C57BL6J-2.030	Anterior cingulate area	layer 1	222	36	258	0.86046511627907	0.13953488372093
C57BL6J-2.030	Anterior cingulate area	layer 2/3	253	23	276	0.916666666666667	0.0833333333333333
C57BL6J-2.030	Anterior cingulate area	layer 5	178	32	210	0.847619047619048	0.152380952380952
C57BL6J-2.030	Anterior cingulate area	layer 6a	127	8	135	0.940740740740741	0.0592592592592593
C57BL6J-2.030	Anterior cingulate area	layer 6b	6	1	7	0.857142857142857	0.142857142857143
C57BL6J-2.030	Gustatory areas	layer 1	0	2	2	0	1
C57BL6J-2.030	Gustatory areas	layer 2/3	18	7	25	0.72	0.28
C57BL6J-2.030	Gustatory areas	layer 4	6	3	9	0.666666666666667	0.333333333333333
C57BL6J-2.030	Gustatory areas	layer 5	17	11	28	0.607142857142857	0.392857142857143
C57BL6J-2.030	Gustatory areas	layer 6a	34	4	38	0.894736842105263	0.105263157894737
C57BL6J-2.030	Gustatory areas	layer 6b	1	1	2	0.5	0.5
C57BL6J-2.030	Primary somatosensory area	layer 1	217	42	259	0.837837837837838	0.162162162162162
C57BL6J-2.030	Primary somatosensory area	layer 2/3	760	105	865	0.878612716763006	0.121387283236994
C57BL6J-2.030	Primary somatosensory area	layer 4	702	55	757	0.927344782034346	0.0726552179656539
C57BL6J-2.030	Primary somatosensory area	layer 5	353	76	429	0.822843822843823	0.177156177156177
C57BL6J-2.030	Primary somatosensory area	layer 6a	768	81	849	0.904593639575972	0.0954063604240283
C57BL6J-2.030	Primary somatosensory area	layer 6b	32	1	33	0.96969696969697	0.0303030303030303
C57BL6J-2.030	Secondary motor area	layer 1	25	10	35	0.714285714285714	0.285714285714286
C57BL6J-2.030	Secondary motor area	layer 2/3	136	12	148	0.918918918918919	0.0810810810810811
C57BL6J-2.030	Secondary motor area	layer 5	91	15	106	0.858490566037736	0.141509433962264
C57BL6J-2.030	Secondary motor area	layer 6a	78	9	87	0.896551724137931	0.103448275862069
C57BL6J-2.030	Supplemental somatosensory area	layer 1	23	16	39	0.58974358974359	0.41025641025641
C57BL6J-2.030	Supplemental somatosensory area	layer 2/3	236	25	261	0.904214559386973	0.0957854406130268
C57BL6J-2.030	Supplemental somatosensory area	layer 4	108	26	134	0.805970149253731	0.194029850746269
C57BL6J-2.030	Supplemental somatosensory area	layer 5	120	32	152	0.789473684210526	0.210526315789474
C57BL6J-2.030	Supplemental somatosensory area	layer 6a	290	31	321	0.903426791277259	0.0965732087227414
C57BL6J-2.030	Supplemental somatosensory area	layer 6b	24	2	26	0.923076923076923	0.0769230769230769
C57BL6J-2.030	Visceral area	layer 1	1	3	4	0.25	0.75
C57BL6J-2.030	Visceral area	layer 2/3	66	5	71	0.929577464788732	0.0704225352112676
C57BL6J-2.030	Visceral area	layer 4	24	3	27	0.888888888888889	0.111111111111111
C57BL6J-2.030	Visceral area	layer 5	26	9	35	0.742857142857143	0.257142857142857
C57BL6J-2.030	Visceral area	layer 6a	30	6	36	0.833333333333333	0.166666666666667
C57BL6J-2.030	Visceral area	layer 6b	2	0	2	1	0
