brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.105	Lateral visual area	layer 1	8	0	8	1	0
C57BL6J-1.105	Lateral visual area	layer 2/3	70	7	77	0.909090909090909	0.0909090909090909
C57BL6J-1.105	Lateral visual area	layer 4	24	2	26	0.923076923076923	0.0769230769230769
C57BL6J-1.105	Lateral visual area	layer 5	25	13	38	0.657894736842105	0.342105263157895
C57BL6J-1.105	Lateral visual area	layer 6a	19	6	25	0.76	0.24
C57BL6J-1.105	Lateral visual area	layer 6b	7	0	7	1	0
C57BL6J-1.105	Laterointermediate area	layer 1	1	3	4	0.25	0.75
C57BL6J-1.105	Laterointermediate area	layer 2/3	38	2	40	0.95	0.05
C57BL6J-1.105	Laterointermediate area	layer 4	16	1	17	0.941176470588235	0.0588235294117647
C57BL6J-1.105	Laterointermediate area	layer 5	8	0	8	1	0
C57BL6J-1.105	Laterointermediate area	layer 6a	4	0	4	1	0
C57BL6J-1.105	Laterointermediate area	layer 6b	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-1.105	Perirhinal area	layer 2/3	7	1	8	0.875	0.125
C57BL6J-1.105	Perirhinal area	layer 5	4	2	6	0.666666666666667	0.333333333333333
C57BL6J-1.105	Perirhinal area	layer 6a	6	2	8	0.75	0.25
C57BL6J-1.105	Perirhinal area	layer 6b	6	0	6	1	0
C57BL6J-1.105	Postrhinal area	layer 4	2	4	6	0.333333333333333	0.666666666666667
C57BL6J-1.105	Postrhinal area	layer 5	17	7	24	0.708333333333333	0.291666666666667
C57BL6J-1.105	Postrhinal area	layer 6a	22	2	24	0.916666666666667	0.0833333333333333
C57BL6J-1.105	Postrhinal area	layer 6b	11	0	11	1	0
C57BL6J-1.105	Primary visual area	layer 1	68	13	81	0.839506172839506	0.160493827160494
C57BL6J-1.105	Primary visual area	layer 2/3	393	28	421	0.933491686460808	0.0665083135391924
C57BL6J-1.105	Primary visual area	layer 4	156	15	171	0.912280701754386	0.087719298245614
C57BL6J-1.105	Primary visual area	layer 5	162	33	195	0.830769230769231	0.169230769230769
C57BL6J-1.105	Primary visual area	layer 6a	207	14	221	0.936651583710407	0.0633484162895928
C57BL6J-1.105	Primary visual area	layer 6b	18	1	19	0.947368421052632	0.0526315789473684
C57BL6J-1.105	Retrosplenial area	layer 1	79	11	90	0.877777777777778	0.122222222222222
C57BL6J-1.105	Retrosplenial area	layer 2/3	217	15	232	0.935344827586207	0.0646551724137931
C57BL6J-1.105	Retrosplenial area	layer 5	366	10	376	0.973404255319149	0.0265957446808511
C57BL6J-1.105	Retrosplenial area	layer 6a	91	17	108	0.842592592592593	0.157407407407407
C57BL6J-1.105	Temporal association areas	layer 1	9	7	16	0.5625	0.4375
C57BL6J-1.105	Temporal association areas	layer 2/3	164	15	179	0.916201117318436	0.0837988826815642
C57BL6J-1.105	Temporal association areas	layer 4	37	6	43	0.86046511627907	0.13953488372093
C57BL6J-1.105	Temporal association areas	layer 5	31	10	41	0.75609756097561	0.24390243902439
C57BL6J-1.105	Temporal association areas	layer 6a	20	3	23	0.869565217391304	0.130434782608696
C57BL6J-1.105	Temporal association areas	layer 6b	5	0	5	1	0
C57BL6J-1.105	posteromedial visual area	layer 1	1	1	2	0.5	0.5
C57BL6J-1.105	posteromedial visual area	layer 2/3	30	1	31	0.967741935483871	0.032258064516129
C57BL6J-1.105	posteromedial visual area	layer 4	10	0	10	1	0
C57BL6J-1.105	posteromedial visual area	layer 5	17	4	21	0.80952380952381	0.19047619047619
