brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.077	Agranular insular area	layer 1	0	2	2	0	1
C57BL6J-1.077	Agranular insular area	layer 2/3	40	7	47	0.851063829787234	0.148936170212766
C57BL6J-1.077	Agranular insular area	layer 5	23	15	38	0.605263157894737	0.394736842105263
C57BL6J-1.077	Agranular insular area	layer 6a	25	6	31	0.806451612903226	0.193548387096774
C57BL6J-1.077	Agranular insular area	layer 6b	3	2	5	0.6	0.4
C57BL6J-1.077	Primary somatosensory area	layer 1	42	16	58	0.724137931034483	0.275862068965517
C57BL6J-1.077	Primary somatosensory area	layer 2/3	682	71	753	0.905710491367862	0.0942895086321381
C57BL6J-1.077	Primary somatosensory area	layer 4	564	52	616	0.915584415584416	0.0844155844155844
C57BL6J-1.077	Primary somatosensory area	layer 5	359	92	451	0.796008869179601	0.203991130820399
C57BL6J-1.077	Primary somatosensory area	layer 6a	592	72	664	0.891566265060241	0.108433734939759
C57BL6J-1.077	Primary somatosensory area	layer 6b	41	4	45	0.911111111111111	0.0888888888888889
C57BL6J-1.077	Retrosplenial area	layer 1	196	37	233	0.841201716738197	0.158798283261803
C57BL6J-1.077	Retrosplenial area	layer 2/3	316	37	353	0.895184135977337	0.104815864022663
C57BL6J-1.077	Retrosplenial area	layer 5	206	37	243	0.847736625514403	0.152263374485597
C57BL6J-1.077	Retrosplenial area	layer 6a	87	13	100	0.87	0.13
C57BL6J-1.077	Retrosplenial area	layer 6b	8	0	8	1	0
C57BL6J-1.077	Secondary motor area	layer 6a	10	1	11	0.909090909090909	0.0909090909090909
C57BL6J-1.077	Supplemental somatosensory area	layer 1	38	14	52	0.730769230769231	0.269230769230769
C57BL6J-1.077	Supplemental somatosensory area	layer 2/3	266	32	298	0.89261744966443	0.10738255033557
C57BL6J-1.077	Supplemental somatosensory area	layer 4	106	12	118	0.898305084745763	0.101694915254237
C57BL6J-1.077	Supplemental somatosensory area	layer 5	127	34	161	0.788819875776398	0.211180124223602
C57BL6J-1.077	Supplemental somatosensory area	layer 6a	240	26	266	0.902255639097744	0.0977443609022556
C57BL6J-1.077	Supplemental somatosensory area	layer 6b	8	0	8	1	0
C57BL6J-1.077	Visceral area	layer 1	6	5	11	0.545454545454545	0.454545454545455
C57BL6J-1.077	Visceral area	layer 2/3	100	18	118	0.847457627118644	0.152542372881356
C57BL6J-1.077	Visceral area	layer 4	19	8	27	0.703703703703704	0.296296296296296
C57BL6J-1.077	Visceral area	layer 5	60	24	84	0.714285714285714	0.285714285714286
C57BL6J-1.077	Visceral area	layer 6a	83	8	91	0.912087912087912	0.0879120879120879
C57BL6J-1.077	Visceral area	layer 6b	3	2	5	0.6	0.4
