brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.049	Agranular insular area	layer 2/3	94	18	112	0.839285714285714	0.160714285714286
C57BL6J-1.049	Agranular insular area	layer 5	142	41	183	0.775956284153005	0.224043715846995
C57BL6J-1.049	Agranular insular area	layer 6a	97	8	105	0.923809523809524	0.0761904761904762
C57BL6J-1.049	Agranular insular area	layer 6b	0	1	1	0	1
C57BL6J-1.049	Anterior cingulate area	layer 1	33	15	48	0.6875	0.3125
C57BL6J-1.049	Anterior cingulate area	layer 2/3	169	15	184	0.918478260869565	0.0815217391304348
C57BL6J-1.049	Anterior cingulate area	layer 5	148	33	181	0.81767955801105	0.18232044198895
C57BL6J-1.049	Anterior cingulate area	layer 6a	156	26	182	0.857142857142857	0.142857142857143
C57BL6J-1.049	Anterior cingulate area	layer 6b	6	0	6	1	0
C57BL6J-1.049	Gustatory areas	layer 1	9	3	12	0.75	0.25
C57BL6J-1.049	Gustatory areas	layer 2/3	79	11	90	0.877777777777778	0.122222222222222
C57BL6J-1.049	Gustatory areas	layer 4	15	4	19	0.789473684210526	0.210526315789474
C57BL6J-1.049	Gustatory areas	layer 5	38	11	49	0.775510204081633	0.224489795918367
C57BL6J-1.049	Gustatory areas	layer 6a	2	0	2	1	0
C57BL6J-1.049	Prelimbic area	layer 6a	1	0	1	1	0
C57BL6J-1.049	Prelimbic area	layer 6b	1	1	2	0.5	0.5
C57BL6J-1.049	Primary somatosensory area	layer 1	21	5	26	0.807692307692308	0.192307692307692
C57BL6J-1.049	Primary somatosensory area	layer 2/3	302	33	335	0.901492537313433	0.0985074626865672
C57BL6J-1.049	Primary somatosensory area	layer 4	157	15	172	0.912790697674419	0.0872093023255814
C57BL6J-1.049	Primary somatosensory area	layer 5	82	27	109	0.752293577981651	0.247706422018349
C57BL6J-1.049	Primary somatosensory area	layer 6a	1	0	1	1	0
C57BL6J-1.049	Secondary motor area	layer 1	14	8	22	0.636363636363636	0.363636363636364
C57BL6J-1.049	Secondary motor area	layer 2/3	178	23	201	0.885572139303483	0.114427860696517
C57BL6J-1.049	Secondary motor area	layer 5	119	37	156	0.762820512820513	0.237179487179487
C57BL6J-1.049	Secondary motor area	layer 6a	128	27	155	0.825806451612903	0.174193548387097
C57BL6J-1.049	Secondary motor area	layer 6b	13	1	14	0.928571428571429	0.0714285714285714
