brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.016	Agranular insular area	layer 1	0	4	4	0	1
C57BL6J-2.016	Agranular insular area	layer 2/3	102	11	113	0.902654867256637	0.0973451327433628
C57BL6J-2.016	Agranular insular area	layer 5	121	24	145	0.83448275862069	0.16551724137931
C57BL6J-2.016	Anterior cingulate area	layer 1	0	2	2	0	1
C57BL6J-2.016	Anterior cingulate area	layer 2/3	8	1	9	0.888888888888889	0.111111111111111
C57BL6J-2.016	Anterior cingulate area	layer 5	3	1	4	0.75	0.25
C57BL6J-2.016	Frontal pole	layer 5	61	6	67	0.91044776119403	0.0895522388059701
C57BL6J-2.016	Frontal pole	layer 6a	27	4	31	0.870967741935484	0.129032258064516
C57BL6J-2.016	Orbital area	layer 1	140	23	163	0.858895705521472	0.141104294478528
C57BL6J-2.016	Orbital area	layer 2/3	330	38	368	0.896739130434783	0.103260869565217
C57BL6J-2.016	Orbital area	layer 5	383	93	476	0.804621848739496	0.195378151260504
C57BL6J-2.016	Orbital area	layer 6a	43	7	50	0.86	0.14
C57BL6J-2.016	Prelimbic area	layer 1	40	5	45	0.888888888888889	0.111111111111111
C57BL6J-2.016	Prelimbic area	layer 2/3	41	6	47	0.872340425531915	0.127659574468085
C57BL6J-2.016	Prelimbic area	layer 5	89	17	106	0.839622641509434	0.160377358490566
C57BL6J-2.016	Secondary motor area	layer 1	54	26	80	0.675	0.325
C57BL6J-2.016	Secondary motor area	layer 2/3	767	93	860	0.891860465116279	0.108139534883721
C57BL6J-2.016	Secondary motor area	layer 5	366	87	453	0.80794701986755	0.19205298013245
