brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.039	Anterior area	layer 1	50	4	54	0.925925925925926	0.0740740740740741
C57BL6J-2.039	Anterior area	layer 2/3	240	16	256	0.9375	0.0625
C57BL6J-2.039	Anterior area	layer 4	76	6	82	0.926829268292683	0.0731707317073171
C57BL6J-2.039	Anterior area	layer 5	71	24	95	0.747368421052632	0.252631578947368
C57BL6J-2.039	Anterior area	layer 6a	112	16	128	0.875	0.125
C57BL6J-2.039	Anterior area	layer 6b	26	2	28	0.928571428571429	0.0714285714285714
C57BL6J-2.039	Anteromedial visual area	layer 1	0	5	5	0	1
C57BL6J-2.039	Anteromedial visual area	layer 2/3	84	8	92	0.91304347826087	0.0869565217391304
C57BL6J-2.039	Anteromedial visual area	layer 4	23	2	25	0.92	0.08
C57BL6J-2.039	Anteromedial visual area	layer 5	33	6	39	0.846153846153846	0.153846153846154
C57BL6J-2.039	Anteromedial visual area	layer 6a	20	6	26	0.769230769230769	0.230769230769231
C57BL6J-2.039	Anteromedial visual area	layer 6b	3	1	4	0.75	0.25
C57BL6J-2.039	Dorsal auditory area	layer 1	52	6	58	0.896551724137931	0.103448275862069
C57BL6J-2.039	Dorsal auditory area	layer 2/3	113	13	126	0.896825396825397	0.103174603174603
C57BL6J-2.039	Dorsal auditory area	layer 4	33	4	37	0.891891891891892	0.108108108108108
C57BL6J-2.039	Dorsal auditory area	layer 5	50	16	66	0.757575757575758	0.242424242424242
C57BL6J-2.039	Dorsal auditory area	layer 6a	89	10	99	0.898989898989899	0.101010101010101
C57BL6J-2.039	Dorsal auditory area	layer 6b	9	1	10	0.9	0.1
C57BL6J-2.039	Perirhinal area	layer 1	0	1	1	0	1
C57BL6J-2.039	Perirhinal area	layer 2/3	18	6	24	0.75	0.25
C57BL6J-2.039	Perirhinal area	layer 5	13	6	19	0.684210526315789	0.315789473684211
C57BL6J-2.039	Primary auditory area	layer 1	43	5	48	0.895833333333333	0.104166666666667
C57BL6J-2.039	Primary auditory area	layer 2/3	100	17	117	0.854700854700855	0.145299145299145
C57BL6J-2.039	Primary auditory area	layer 4	34	6	40	0.85	0.15
C57BL6J-2.039	Primary auditory area	layer 5	58	16	74	0.783783783783784	0.216216216216216
C57BL6J-2.039	Primary auditory area	layer 6a	32	2	34	0.941176470588235	0.0588235294117647
C57BL6J-2.039	Primary auditory area	layer 6b	1	0	1	1	0
C57BL6J-2.039	Primary somatosensory area	layer 1	18	3	21	0.857142857142857	0.142857142857143
C57BL6J-2.039	Primary somatosensory area	layer 2/3	204	32	236	0.864406779661017	0.135593220338983
C57BL6J-2.039	Primary somatosensory area	layer 4	237	8	245	0.96734693877551	0.0326530612244898
C57BL6J-2.039	Primary somatosensory area	layer 5	94	28	122	0.770491803278688	0.229508196721311
C57BL6J-2.039	Primary somatosensory area	layer 6a	181	17	198	0.914141414141414	0.0858585858585859
C57BL6J-2.039	Primary somatosensory area	layer 6b	30	1	31	0.967741935483871	0.032258064516129
C57BL6J-2.039	Retrosplenial area	layer 1	123	20	143	0.86013986013986	0.13986013986014
C57BL6J-2.039	Retrosplenial area	layer 2/3	691	46	737	0.937584803256445	0.062415196743555
C57BL6J-2.039	Retrosplenial area	layer 5	207	34	241	0.858921161825726	0.141078838174274
C57BL6J-2.039	Retrosplenial area	layer 6a	150	10	160	0.9375	0.0625
C57BL6J-2.039	Retrosplenial area	layer 6b	17	1	18	0.944444444444444	0.0555555555555556
C57BL6J-2.039	Rostrolateral area	layer 1	16	6	22	0.727272727272727	0.272727272727273
C57BL6J-2.039	Rostrolateral area	layer 2/3	78	5	83	0.939759036144578	0.0602409638554217
C57BL6J-2.039	Rostrolateral area	layer 4	28	2	30	0.933333333333333	0.0666666666666667
C57BL6J-2.039	Rostrolateral area	layer 5	19	6	25	0.76	0.24
C57BL6J-2.039	Rostrolateral area	layer 6a	14	3	17	0.823529411764706	0.176470588235294
C57BL6J-2.039	Rostrolateral area	layer 6b	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-2.039	Supplemental somatosensory area	layer 1	9	3	12	0.75	0.25
C57BL6J-2.039	Supplemental somatosensory area	layer 2/3	138	15	153	0.901960784313726	0.0980392156862745
C57BL6J-2.039	Supplemental somatosensory area	layer 4	39	12	51	0.764705882352941	0.235294117647059
C57BL6J-2.039	Supplemental somatosensory area	layer 5	37	18	55	0.672727272727273	0.327272727272727
C57BL6J-2.039	Supplemental somatosensory area	layer 6a	73	6	79	0.924050632911392	0.0759493670886076
C57BL6J-2.039	Supplemental somatosensory area	layer 6b	13	1	14	0.928571428571429	0.0714285714285714
C57BL6J-2.039	Temporal association areas	layer 1	9	3	12	0.75	0.25
C57BL6J-2.039	Temporal association areas	layer 2/3	81	10	91	0.89010989010989	0.10989010989011
C57BL6J-2.039	Temporal association areas	layer 4	31	6	37	0.837837837837838	0.162162162162162
C57BL6J-2.039	Temporal association areas	layer 5	56	21	77	0.727272727272727	0.272727272727273
