brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.096	Anterolateral visual area	layer 1	16	6	22	0.727272727272727	0.272727272727273
C57BL6J-1.096	Anterolateral visual area	layer 2/3	171	20	191	0.895287958115183	0.104712041884817
C57BL6J-1.096	Anterolateral visual area	layer 4	110	12	122	0.901639344262295	0.0983606557377049
C57BL6J-1.096	Anterolateral visual area	layer 5	76	28	104	0.730769230769231	0.269230769230769
C57BL6J-1.096	Anterolateral visual area	layer 6a	72	5	77	0.935064935064935	0.0649350649350649
C57BL6J-1.096	Anterolateral visual area	layer 6b	5	0	5	1	0
C57BL6J-1.096	Lateral visual area	layer 5	3	0	3	1	0
C57BL6J-1.096	Lateral visual area	layer 6a	23	3	26	0.884615384615385	0.115384615384615
C57BL6J-1.096	Lateral visual area	layer 6b	7	2	9	0.777777777777778	0.222222222222222
C57BL6J-1.096	Perirhinal area	layer 1	2	3	5	0.4	0.6
C57BL6J-1.096	Perirhinal area	layer 2/3	7	4	11	0.636363636363636	0.363636363636364
C57BL6J-1.096	Perirhinal area	layer 5	6	0	6	1	0
C57BL6J-1.096	Perirhinal area	layer 6a	4	0	4	1	0
C57BL6J-1.096	Perirhinal area	layer 6b	0	1	1	0	1
C57BL6J-1.096	Posterior auditory area	layer 1	12	4	16	0.75	0.25
C57BL6J-1.096	Posterior auditory area	layer 2/3	97	6	103	0.941747572815534	0.058252427184466
C57BL6J-1.096	Posterior auditory area	layer 4	32	4	36	0.888888888888889	0.111111111111111
C57BL6J-1.096	Posterior auditory area	layer 5	48	23	71	0.676056338028169	0.323943661971831
C57BL6J-1.096	Posterior auditory area	layer 6a	43	5	48	0.895833333333333	0.104166666666667
C57BL6J-1.096	Posterior auditory area	layer 6b	8	3	11	0.727272727272727	0.272727272727273
C57BL6J-1.096	Primary auditory area	layer 1	13	7	20	0.65	0.35
C57BL6J-1.096	Primary auditory area	layer 2/3	63	6	69	0.91304347826087	0.0869565217391304
C57BL6J-1.096	Primary auditory area	layer 4	40	7	47	0.851063829787234	0.148936170212766
C57BL6J-1.096	Primary auditory area	layer 5	47	11	58	0.810344827586207	0.189655172413793
C57BL6J-1.096	Primary auditory area	layer 6a	37	2	39	0.948717948717949	0.0512820512820513
C57BL6J-1.096	Primary auditory area	layer 6b	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-1.096	Primary visual area	layer 1	40	14	54	0.740740740740741	0.259259259259259
C57BL6J-1.096	Primary visual area	layer 2/3	335	23	358	0.935754189944134	0.0642458100558659
C57BL6J-1.096	Primary visual area	layer 4	258	29	287	0.898954703832753	0.101045296167247
C57BL6J-1.096	Primary visual area	layer 5	148	47	195	0.758974358974359	0.241025641025641
C57BL6J-1.096	Primary visual area	layer 6a	190	16	206	0.922330097087379	0.0776699029126214
C57BL6J-1.096	Primary visual area	layer 6b	26	1	27	0.962962962962963	0.037037037037037
C57BL6J-1.096	Retrosplenial area	layer 1	53	24	77	0.688311688311688	0.311688311688312
C57BL6J-1.096	Retrosplenial area	layer 2/3	558	23	581	0.960413080895009	0.0395869191049914
C57BL6J-1.096	Retrosplenial area	layer 5	570	63	633	0.900473933649289	0.0995260663507109
C57BL6J-1.096	Retrosplenial area	layer 6a	219	34	253	0.865612648221344	0.134387351778656
C57BL6J-1.096	Retrosplenial area	layer 6b	9	1	10	0.9	0.1
C57BL6J-1.096	Temporal association areas	layer 1	8	1	9	0.888888888888889	0.111111111111111
C57BL6J-1.096	Temporal association areas	layer 2/3	60	7	67	0.895522388059702	0.104477611940299
C57BL6J-1.096	Temporal association areas	layer 4	12	2	14	0.857142857142857	0.142857142857143
C57BL6J-1.096	Temporal association areas	layer 5	51	9	60	0.85	0.15
C57BL6J-1.096	Temporal association areas	layer 6a	45	3	48	0.9375	0.0625
C57BL6J-1.096	Temporal association areas	layer 6b	8	1	9	0.888888888888889	0.111111111111111
C57BL6J-1.096	Ventral auditory area	layer 1	13	4	17	0.764705882352941	0.235294117647059
C57BL6J-1.096	Ventral auditory area	layer 2/3	55	6	61	0.901639344262295	0.0983606557377049
C57BL6J-1.096	Ventral auditory area	layer 4	22	5	27	0.814814814814815	0.185185185185185
C57BL6J-1.096	Ventral auditory area	layer 5	54	11	65	0.830769230769231	0.169230769230769
C57BL6J-1.096	Ventral auditory area	layer 6a	44	1	45	0.977777777777778	0.0222222222222222
C57BL6J-1.096	Ventral auditory area	layer 6b	4	0	4	1	0
C57BL6J-1.096	posteromedial visual area	layer 1	1	2	3	0.333333333333333	0.666666666666667
C57BL6J-1.096	posteromedial visual area	layer 2/3	42	7	49	0.857142857142857	0.142857142857143
C57BL6J-1.096	posteromedial visual area	layer 4	34	3	37	0.918918918918919	0.0810810810810811
C57BL6J-1.096	posteromedial visual area	layer 5	34	9	43	0.790697674418605	0.209302325581395
C57BL6J-1.096	posteromedial visual area	layer 6a	30	4	34	0.882352941176471	0.117647058823529
C57BL6J-1.096	posteromedial visual area	layer 6b	6	1	7	0.857142857142857	0.142857142857143
