brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.050	Agranular insular area	layer 1	2	3	5	0.4	0.6
C57BL6J-1.050	Agranular insular area	layer 2/3	100	15	115	0.869565217391304	0.130434782608696
C57BL6J-1.050	Agranular insular area	layer 5	164	25	189	0.867724867724868	0.132275132275132
C57BL6J-1.050	Agranular insular area	layer 6a	113	19	132	0.856060606060606	0.143939393939394
C57BL6J-1.050	Agranular insular area	layer 6b	1	3	4	0.25	0.75
C57BL6J-1.050	Anterior cingulate area	layer 1	49	27	76	0.644736842105263	0.355263157894737
C57BL6J-1.050	Anterior cingulate area	layer 2/3	269	18	287	0.937282229965157	0.0627177700348432
C57BL6J-1.050	Anterior cingulate area	layer 5	267	60	327	0.81651376146789	0.18348623853211
C57BL6J-1.050	Anterior cingulate area	layer 6a	205	27	232	0.883620689655172	0.116379310344828
C57BL6J-1.050	Anterior cingulate area	layer 6b	15	1	16	0.9375	0.0625
C57BL6J-1.050	Gustatory areas	layer 1	25	3	28	0.892857142857143	0.107142857142857
C57BL6J-1.050	Gustatory areas	layer 2/3	97	13	110	0.881818181818182	0.118181818181818
C57BL6J-1.050	Gustatory areas	layer 4	20	5	25	0.8	0.2
C57BL6J-1.050	Gustatory areas	layer 5	64	11	75	0.853333333333333	0.146666666666667
C57BL6J-1.050	Gustatory areas	layer 6a	68	5	73	0.931506849315068	0.0684931506849315
C57BL6J-1.050	Primary somatosensory area	layer 1	28	14	42	0.666666666666667	0.333333333333333
C57BL6J-1.050	Primary somatosensory area	layer 2/3	464	43	507	0.915187376725838	0.0848126232741617
C57BL6J-1.050	Primary somatosensory area	layer 4	206	23	229	0.899563318777293	0.100436681222707
C57BL6J-1.050	Primary somatosensory area	layer 5	109	45	154	0.707792207792208	0.292207792207792
C57BL6J-1.050	Primary somatosensory area	layer 6a	47	13	60	0.783333333333333	0.216666666666667
C57BL6J-1.050	Secondary motor area	layer 1	13	6	19	0.684210526315789	0.315789473684211
C57BL6J-1.050	Secondary motor area	layer 2/3	137	27	164	0.835365853658537	0.164634146341463
C57BL6J-1.050	Secondary motor area	layer 5	168	45	213	0.788732394366197	0.211267605633803
C57BL6J-1.050	Secondary motor area	layer 6a	210	29	239	0.878661087866109	0.121338912133891
C57BL6J-1.050	Secondary motor area	layer 6b	15	1	16	0.9375	0.0625
