brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.086	Anterior area	layer 1	0	1	1	0	1
C57BL6J-1.086	Anterior area	layer 2/3	139	15	154	0.902597402597403	0.0974025974025974
C57BL6J-1.086	Anterior area	layer 4	65	3	68	0.955882352941177	0.0441176470588235
C57BL6J-1.086	Anterior area	layer 5	69	12	81	0.851851851851852	0.148148148148148
C57BL6J-1.086	Anterior area	layer 6a	63	15	78	0.807692307692308	0.192307692307692
C57BL6J-1.086	Anterior area	layer 6b	18	2	20	0.9	0.1
C57BL6J-1.086	Anteromedial visual area	layer 1	1	3	4	0.25	0.75
C57BL6J-1.086	Anteromedial visual area	layer 2/3	76	15	91	0.835164835164835	0.164835164835165
C57BL6J-1.086	Anteromedial visual area	layer 4	25	1	26	0.961538461538462	0.0384615384615385
C57BL6J-1.086	Anteromedial visual area	layer 5	28	4	32	0.875	0.125
C57BL6J-1.086	Anteromedial visual area	layer 6a	15	2	17	0.882352941176471	0.117647058823529
C57BL6J-1.086	Anteromedial visual area	layer 6b	1	0	1	1	0
C57BL6J-1.086	Dorsal auditory area	layer 1	19	5	24	0.791666666666667	0.208333333333333
C57BL6J-1.086	Dorsal auditory area	layer 2/3	114	12	126	0.904761904761905	0.0952380952380952
C57BL6J-1.086	Dorsal auditory area	layer 4	30	6	36	0.833333333333333	0.166666666666667
C57BL6J-1.086	Dorsal auditory area	layer 5	38	14	52	0.730769230769231	0.269230769230769
C57BL6J-1.086	Dorsal auditory area	layer 6a	41	2	43	0.953488372093023	0.0465116279069767
C57BL6J-1.086	Dorsal auditory area	layer 6b	6	1	7	0.857142857142857	0.142857142857143
C57BL6J-1.086	Perirhinal area	layer 1	1	0	1	1	0
C57BL6J-1.086	Perirhinal area	layer 2/3	16	3	19	0.842105263157895	0.157894736842105
C57BL6J-1.086	Perirhinal area	layer 5	1	3	4	0.25	0.75
C57BL6J-1.086	Primary auditory area	layer 1	26	7	33	0.787878787878788	0.212121212121212
C57BL6J-1.086	Primary auditory area	layer 2/3	165	15	180	0.916666666666667	0.0833333333333333
C57BL6J-1.086	Primary auditory area	layer 4	56	10	66	0.848484848484849	0.151515151515152
C57BL6J-1.086	Primary auditory area	layer 5	88	21	109	0.807339449541284	0.192660550458716
C57BL6J-1.086	Primary auditory area	layer 6a	61	6	67	0.91044776119403	0.0895522388059701
C57BL6J-1.086	Primary auditory area	layer 6b	6	0	6	1	0
C57BL6J-1.086	Primary somatosensory area	layer 1	2	8	10	0.2	0.8
C57BL6J-1.086	Primary somatosensory area	layer 2/3	189	18	207	0.91304347826087	0.0869565217391304
C57BL6J-1.086	Primary somatosensory area	layer 4	134	11	145	0.924137931034483	0.0758620689655172
C57BL6J-1.086	Primary somatosensory area	layer 5	59	16	75	0.786666666666667	0.213333333333333
C57BL6J-1.086	Primary somatosensory area	layer 6a	124	8	132	0.939393939393939	0.0606060606060606
C57BL6J-1.086	Primary somatosensory area	layer 6b	23	2	25	0.92	0.08
C57BL6J-1.086	Retrosplenial area	layer 1	100	13	113	0.884955752212389	0.115044247787611
C57BL6J-1.086	Retrosplenial area	layer 2/3	603	38	641	0.940717628705148	0.0592823712948518
C57BL6J-1.086	Retrosplenial area	layer 5	221	28	249	0.887550200803213	0.112449799196787
C57BL6J-1.086	Retrosplenial area	layer 6a	105	18	123	0.853658536585366	0.146341463414634
C57BL6J-1.086	Retrosplenial area	layer 6b	10	0	10	1	0
C57BL6J-1.086	Rostrolateral area	layer 1	4	4	8	0.5	0.5
C57BL6J-1.086	Rostrolateral area	layer 2/3	63	9	72	0.875	0.125
C57BL6J-1.086	Rostrolateral area	layer 4	35	5	40	0.875	0.125
C57BL6J-1.086	Rostrolateral area	layer 5	19	6	25	0.76	0.24
C57BL6J-1.086	Rostrolateral area	layer 6a	14	2	16	0.875	0.125
C57BL6J-1.086	Rostrolateral area	layer 6b	4	0	4	1	0
C57BL6J-1.086	Supplemental somatosensory area	layer 1	8	4	12	0.666666666666667	0.333333333333333
C57BL6J-1.086	Supplemental somatosensory area	layer 2/3	102	8	110	0.927272727272727	0.0727272727272727
C57BL6J-1.086	Supplemental somatosensory area	layer 4	58	4	62	0.935483870967742	0.0645161290322581
C57BL6J-1.086	Supplemental somatosensory area	layer 5	33	11	44	0.75	0.25
C57BL6J-1.086	Supplemental somatosensory area	layer 6a	58	8	66	0.878787878787879	0.121212121212121
C57BL6J-1.086	Supplemental somatosensory area	layer 6b	7	1	8	0.875	0.125
C57BL6J-1.086	Temporal association areas	layer 1	14	5	19	0.736842105263158	0.263157894736842
C57BL6J-1.086	Temporal association areas	layer 2/3	58	6	64	0.90625	0.09375
C57BL6J-1.086	Temporal association areas	layer 4	5	1	6	0.833333333333333	0.166666666666667
C57BL6J-1.086	Temporal association areas	layer 5	39	16	55	0.709090909090909	0.290909090909091
C57BL6J-1.086	Temporal association areas	layer 6a	60	4	64	0.9375	0.0625
C57BL6J-1.086	Temporal association areas	layer 6b	3	0	3	1	0
C57BL6J-1.086	Ventral auditory area	layer 1	21	0	21	1	0
C57BL6J-1.086	Ventral auditory area	layer 2/3	70	4	74	0.945945945945946	0.0540540540540541
C57BL6J-1.086	Ventral auditory area	layer 4	24	5	29	0.827586206896552	0.172413793103448
C57BL6J-1.086	Ventral auditory area	layer 5	40	12	52	0.769230769230769	0.230769230769231
C57BL6J-1.086	Ventral auditory area	layer 6a	31	1	32	0.96875	0.03125
C57BL6J-1.086	Ventral auditory area	layer 6b	5	0	5	1	0
