brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.034	Agranular insular area	layer 1	1	1	2	0.5	0.5
C57BL6J-1.034	Agranular insular area	layer 2/3	154	21	175	0.88	0.12
C57BL6J-1.034	Agranular insular area	layer 5	62	7	69	0.898550724637681	0.101449275362319
C57BL6J-1.034	Anterior cingulate area	layer 1	1	0	1	1	0
C57BL6J-1.034	Frontal pole	layer 5	160	26	186	0.860215053763441	0.139784946236559
C57BL6J-1.034	Orbital area	layer 1	70	14	84	0.833333333333333	0.166666666666667
C57BL6J-1.034	Orbital area	layer 2/3	502	55	557	0.901256732495512	0.0987432675044883
C57BL6J-1.034	Orbital area	layer 5	335	97	432	0.775462962962963	0.224537037037037
C57BL6J-1.034	Prelimbic area	layer 1	5	4	9	0.555555555555556	0.444444444444444
C57BL6J-1.034	Prelimbic area	layer 2/3	80	11	91	0.879120879120879	0.120879120879121
C57BL6J-1.034	Prelimbic area	layer 5	114	21	135	0.844444444444444	0.155555555555556
C57BL6J-1.034	Secondary motor area	layer 1	97	33	130	0.746153846153846	0.253846153846154
C57BL6J-1.034	Secondary motor area	layer 2/3	596	93	689	0.865021770682148	0.134978229317852
C57BL6J-1.034	Secondary motor area	layer 5	222	66	288	0.770833333333333	0.229166666666667
