brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.048	Agranular insular area	layer 1	0	2	2	0	1
C57BL6J-1.048	Agranular insular area	layer 2/3	119	12	131	0.908396946564885	0.0916030534351145
C57BL6J-1.048	Agranular insular area	layer 5	138	34	172	0.802325581395349	0.197674418604651
C57BL6J-1.048	Agranular insular area	layer 6a	89	4	93	0.956989247311828	0.043010752688172
C57BL6J-1.048	Agranular insular area	layer 6b	3	2	5	0.6	0.4
C57BL6J-1.048	Anterior cingulate area	layer 1	13	14	27	0.481481481481481	0.518518518518518
C57BL6J-1.048	Anterior cingulate area	layer 2/3	162	27	189	0.857142857142857	0.142857142857143
C57BL6J-1.048	Anterior cingulate area	layer 5	165	45	210	0.785714285714286	0.214285714285714
C57BL6J-1.048	Anterior cingulate area	layer 6a	100	23	123	0.813008130081301	0.186991869918699
C57BL6J-1.048	Gustatory areas	layer 1	7	0	7	1	0
C57BL6J-1.048	Gustatory areas	layer 2/3	60	9	69	0.869565217391304	0.130434782608696
C57BL6J-1.048	Gustatory areas	layer 4	8	4	12	0.666666666666667	0.333333333333333
C57BL6J-1.048	Gustatory areas	layer 5	31	3	34	0.911764705882353	0.0882352941176471
C57BL6J-1.048	Infralimbic area	layer 6a	22	0	22	1	0
C57BL6J-1.048	Prelimbic area	layer 5	1	1	2	0.5	0.5
C57BL6J-1.048	Prelimbic area	layer 6a	109	4	113	0.964601769911504	0.0353982300884956
C57BL6J-1.048	Prelimbic area	layer 6b	11	0	11	1	0
C57BL6J-1.048	Primary somatosensory area	layer 1	21	7	28	0.75	0.25
C57BL6J-1.048	Primary somatosensory area	layer 2/3	326	37	363	0.898071625344353	0.101928374655647
C57BL6J-1.048	Primary somatosensory area	layer 4	145	14	159	0.911949685534591	0.0880503144654088
C57BL6J-1.048	Primary somatosensory area	layer 5	31	6	37	0.837837837837838	0.162162162162162
C57BL6J-1.048	Secondary motor area	layer 1	16	10	26	0.615384615384615	0.384615384615385
C57BL6J-1.048	Secondary motor area	layer 2/3	250	25	275	0.909090909090909	0.0909090909090909
C57BL6J-1.048	Secondary motor area	layer 5	166	40	206	0.805825242718447	0.194174757281553
C57BL6J-1.048	Secondary motor area	layer 6a	168	40	208	0.807692307692308	0.192307692307692
C57BL6J-1.048	Secondary motor area	layer 6b	14	0	14	1	0
