brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.088	Anterior area	layer 2/3	52	6	58	0.896551724137931	0.103448275862069
C57BL6J-1.088	Anterior area	layer 4	32	2	34	0.941176470588235	0.0588235294117647
C57BL6J-1.088	Anterior area	layer 5	18	7	25	0.72	0.28
C57BL6J-1.088	Anterior area	layer 6a	43	7	50	0.86	0.14
C57BL6J-1.088	Anterior area	layer 6b	5	0	5	1	0
C57BL6J-1.088	Anteromedial visual area	layer 1	3	4	7	0.428571428571429	0.571428571428571
C57BL6J-1.088	Anteromedial visual area	layer 2/3	130	14	144	0.902777777777778	0.0972222222222222
C57BL6J-1.088	Anteromedial visual area	layer 4	37	4	41	0.902439024390244	0.0975609756097561
C57BL6J-1.088	Anteromedial visual area	layer 5	42	19	61	0.688524590163934	0.311475409836066
C57BL6J-1.088	Anteromedial visual area	layer 6a	38	7	45	0.844444444444444	0.155555555555556
C57BL6J-1.088	Anteromedial visual area	layer 6b	10	2	12	0.833333333333333	0.166666666666667
C57BL6J-1.088	Dorsal auditory area	layer 1	9	5	14	0.642857142857143	0.357142857142857
C57BL6J-1.088	Dorsal auditory area	layer 2/3	106	15	121	0.87603305785124	0.12396694214876
C57BL6J-1.088	Dorsal auditory area	layer 4	45	6	51	0.882352941176471	0.117647058823529
C57BL6J-1.088	Dorsal auditory area	layer 5	72	26	98	0.73469387755102	0.26530612244898
C57BL6J-1.088	Dorsal auditory area	layer 6a	71	7	78	0.91025641025641	0.0897435897435897
C57BL6J-1.088	Dorsal auditory area	layer 6b	8	1	9	0.888888888888889	0.111111111111111
C57BL6J-1.088	Perirhinal area	layer 2/3	12	5	17	0.705882352941177	0.294117647058824
C57BL6J-1.088	Perirhinal area	layer 5	3	0	3	1	0
C57BL6J-1.088	Primary auditory area	layer 1	24	7	31	0.774193548387097	0.225806451612903
C57BL6J-1.088	Primary auditory area	layer 2/3	198	20	218	0.908256880733945	0.0917431192660551
C57BL6J-1.088	Primary auditory area	layer 4	67	16	83	0.807228915662651	0.192771084337349
C57BL6J-1.088	Primary auditory area	layer 5	191	52	243	0.786008230452675	0.213991769547325
C57BL6J-1.088	Primary auditory area	layer 6a	151	10	161	0.937888198757764	0.062111801242236
C57BL6J-1.088	Primary auditory area	layer 6b	9	1	10	0.9	0.1
C57BL6J-1.088	Primary somatosensory area	layer 1	1	4	5	0.2	0.8
C57BL6J-1.088	Primary somatosensory area	layer 2/3	78	17	95	0.821052631578947	0.178947368421053
C57BL6J-1.088	Primary somatosensory area	layer 4	71	10	81	0.876543209876543	0.123456790123457
C57BL6J-1.088	Primary somatosensory area	layer 5	40	15	55	0.727272727272727	0.272727272727273
C57BL6J-1.088	Primary somatosensory area	layer 6a	71	7	78	0.91025641025641	0.0897435897435897
C57BL6J-1.088	Primary somatosensory area	layer 6b	8	1	9	0.888888888888889	0.111111111111111
C57BL6J-1.088	Primary visual area	layer 1	0	1	1	0	1
C57BL6J-1.088	Primary visual area	layer 2/3	16	1	17	0.941176470588235	0.0588235294117647
