brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.036	Agranular insular area	layer 2/3	43	9	52	0.826923076923077	0.173076923076923
C57BL6J-2.036	Agranular insular area	layer 5	37	10	47	0.787234042553192	0.212765957446809
C57BL6J-2.036	Agranular insular area	layer 6a	17	5	22	0.772727272727273	0.227272727272727
C57BL6J-2.036	Agranular insular area	layer 6b	3	1	4	0.75	0.25
C57BL6J-2.036	Primary somatosensory area	layer 1	97	22	119	0.815126050420168	0.184873949579832
C57BL6J-2.036	Primary somatosensory area	layer 2/3	727	81	808	0.899752475247525	0.100247524752475
C57BL6J-2.036	Primary somatosensory area	layer 4	556	42	598	0.929765886287625	0.0702341137123746
C57BL6J-2.036	Primary somatosensory area	layer 5	336	93	429	0.783216783216783	0.216783216783217
C57BL6J-2.036	Primary somatosensory area	layer 6a	628	63	691	0.908827785817656	0.0911722141823444
C57BL6J-2.036	Primary somatosensory area	layer 6b	44	6	50	0.88	0.12
C57BL6J-2.036	Retrosplenial area	layer 1	15	15	30	0.5	0.5
C57BL6J-2.036	Retrosplenial area	layer 2/3	532	39	571	0.93169877408056	0.0683012259194396
C57BL6J-2.036	Retrosplenial area	layer 5	272	35	307	0.885993485342019	0.11400651465798
C57BL6J-2.036	Retrosplenial area	layer 6a	165	28	193	0.854922279792746	0.145077720207254
C57BL6J-2.036	Retrosplenial area	layer 6b	8	1	9	0.888888888888889	0.111111111111111
C57BL6J-2.036	Supplemental somatosensory area	layer 1	45	19	64	0.703125	0.296875
C57BL6J-2.036	Supplemental somatosensory area	layer 2/3	316	39	355	0.890140845070423	0.109859154929577
C57BL6J-2.036	Supplemental somatosensory area	layer 4	106	14	120	0.883333333333333	0.116666666666667
C57BL6J-2.036	Supplemental somatosensory area	layer 5	121	43	164	0.73780487804878	0.26219512195122
C57BL6J-2.036	Supplemental somatosensory area	layer 6a	220	22	242	0.909090909090909	0.0909090909090909
C57BL6J-2.036	Supplemental somatosensory area	layer 6b	21	2	23	0.91304347826087	0.0869565217391304
C57BL6J-2.036	Visceral area	layer 1	1	1	2	0.5	0.5
C57BL6J-2.036	Visceral area	layer 2/3	82	17	99	0.828282828282828	0.171717171717172
C57BL6J-2.036	Visceral area	layer 4	21	0	21	1	0
C57BL6J-2.036	Visceral area	layer 5	58	20	78	0.743589743589744	0.256410256410256
C57BL6J-2.036	Visceral area	layer 6a	88	3	91	0.967032967032967	0.032967032967033
C57BL6J-2.036	Visceral area	layer 6b	3	0	3	1	0
