brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-2.026	Agranular insular area	layer 2/3	24	1	25	0.96	0.04
C57BL6J-2.026	Agranular insular area	layer 5	16	6	22	0.727272727272727	0.272727272727273
C57BL6J-2.026	Agranular insular area	layer 6a	35	7	42	0.833333333333333	0.166666666666667
C57BL6J-2.026	Agranular insular area	layer 6b	1	0	1	1	0
C57BL6J-2.026	Anterior cingulate area	layer 1	67	15	82	0.817073170731707	0.182926829268293
C57BL6J-2.026	Anterior cingulate area	layer 2/3	180	23	203	0.886699507389163	0.113300492610837
C57BL6J-2.026	Anterior cingulate area	layer 5	119	29	148	0.804054054054054	0.195945945945946
C57BL6J-2.026	Anterior cingulate area	layer 6a	102	17	119	0.857142857142857	0.142857142857143
C57BL6J-2.026	Anterior cingulate area	layer 6b	6	2	8	0.75	0.25
C57BL6J-2.026	Gustatory areas	layer 2/3	24	6	30	0.8	0.2
C57BL6J-2.026	Gustatory areas	layer 4	18	3	21	0.857142857142857	0.142857142857143
C57BL6J-2.026	Gustatory areas	layer 5	37	16	53	0.69811320754717	0.30188679245283
C57BL6J-2.026	Gustatory areas	layer 6a	48	6	54	0.888888888888889	0.111111111111111
C57BL6J-2.026	Gustatory areas	layer 6b	5	4	9	0.555555555555556	0.444444444444444
C57BL6J-2.026	Primary somatosensory area	layer 1	46	6	52	0.884615384615385	0.115384615384615
C57BL6J-2.026	Primary somatosensory area	layer 2/3	310	29	339	0.914454277286136	0.0855457227138643
C57BL6J-2.026	Primary somatosensory area	layer 4	462	37	499	0.925851703406814	0.0741482965931864
C57BL6J-2.026	Primary somatosensory area	layer 5	139	37	176	0.789772727272727	0.210227272727273
C57BL6J-2.026	Primary somatosensory area	layer 6a	352	44	396	0.888888888888889	0.111111111111111
C57BL6J-2.026	Primary somatosensory area	layer 6b	16	0	16	1	0
C57BL6J-2.026	Secondary motor area	layer 1	0	2	2	0	1
C57BL6J-2.026	Secondary motor area	layer 2/3	122	13	135	0.903703703703704	0.0962962962962963
C57BL6J-2.026	Secondary motor area	layer 5	88	22	110	0.8	0.2
C57BL6J-2.026	Secondary motor area	layer 6a	89	16	105	0.847619047619048	0.152380952380952
C57BL6J-2.026	Secondary motor area	layer 6b	3	0	3	1	0
C57BL6J-2.026	Supplemental somatosensory area	layer 1	3	0	3	1	0
C57BL6J-2.026	Supplemental somatosensory area	layer 2/3	95	10	105	0.904761904761905	0.0952380952380952
C57BL6J-2.026	Supplemental somatosensory area	layer 4	78	6	84	0.928571428571429	0.0714285714285714
C57BL6J-2.026	Supplemental somatosensory area	layer 5	41	15	56	0.732142857142857	0.267857142857143
C57BL6J-2.026	Supplemental somatosensory area	layer 6a	64	7	71	0.901408450704225	0.0985915492957746
C57BL6J-2.026	Visceral area	layer 2/3	0	2	2	0	1
