brain_section_label	ccf_region_name1	layer	n_glut	n_gaba	n_total	proportion_glut	proportion_gaba
C57BL6J-1.103	Lateral visual area	layer 1	5	1	6	0.833333333333333	0.166666666666667
C57BL6J-1.103	Lateral visual area	layer 2/3	71	5	76	0.934210526315789	0.0657894736842105
C57BL6J-1.103	Lateral visual area	layer 4	57	6	63	0.904761904761905	0.0952380952380952
C57BL6J-1.103	Lateral visual area	layer 5	48	12	60	0.8	0.2
C57BL6J-1.103	Lateral visual area	layer 6a	70	9	79	0.886075949367089	0.113924050632911
C57BL6J-1.103	Lateral visual area	layer 6b	15	0	15	1	0
C57BL6J-1.103	Laterointermediate area	layer 1	1	1	2	0.5	0.5
C57BL6J-1.103	Laterointermediate area	layer 2/3	56	0	56	1	0
C57BL6J-1.103	Laterointermediate area	layer 4	24	3	27	0.888888888888889	0.111111111111111
C57BL6J-1.103	Laterointermediate area	layer 5	34	5	39	0.871794871794872	0.128205128205128
C57BL6J-1.103	Laterointermediate area	layer 6a	29	2	31	0.935483870967742	0.0645161290322581
C57BL6J-1.103	Laterointermediate area	layer 6b	3	0	3	1	0
C57BL6J-1.103	Perirhinal area	layer 1	2	0	2	1	0
C57BL6J-1.103	Perirhinal area	layer 2/3	8	4	12	0.666666666666667	0.333333333333333
C57BL6J-1.103	Perirhinal area	layer 5	5	4	9	0.555555555555556	0.444444444444444
C57BL6J-1.103	Perirhinal area	layer 6a	16	3	19	0.842105263157895	0.157894736842105
C57BL6J-1.103	Perirhinal area	layer 6b	2	1	3	0.666666666666667	0.333333333333333
C57BL6J-1.103	Postrhinal area	layer 6a	3	0	3	1	0
C57BL6J-1.103	Postrhinal area	layer 6b	4	0	4	1	0
C57BL6J-1.103	Primary visual area	layer 1	31	5	36	0.861111111111111	0.138888888888889
C57BL6J-1.103	Primary visual area	layer 2/3	313	16	329	0.951367781155015	0.0486322188449848
C57BL6J-1.103	Primary visual area	layer 4	230	27	257	0.894941634241245	0.105058365758755
C57BL6J-1.103	Primary visual area	layer 5	225	53	278	0.809352517985611	0.190647482014388
C57BL6J-1.103	Primary visual area	layer 6a	301	15	316	0.95253164556962	0.0474683544303797
C57BL6J-1.103	Primary visual area	layer 6b	29	1	30	0.966666666666667	0.0333333333333333
C57BL6J-1.103	Retrosplenial area	layer 1	359	11	370	0.97027027027027	0.0297297297297297
C57BL6J-1.103	Retrosplenial area	layer 2/3	370	14	384	0.963541666666667	0.0364583333333333
C57BL6J-1.103	Retrosplenial area	layer 5	321	53	374	0.858288770053476	0.141711229946524
C57BL6J-1.103	Retrosplenial area	layer 6a	127	18	145	0.875862068965517	0.124137931034483
C57BL6J-1.103	Retrosplenial area	layer 6b	7	1	8	0.875	0.125
C57BL6J-1.103	Temporal association areas	layer 1	15	5	20	0.75	0.25
C57BL6J-1.103	Temporal association areas	layer 2/3	220	21	241	0.912863070539419	0.0871369294605809
C57BL6J-1.103	Temporal association areas	layer 4	82	19	101	0.811881188118812	0.188118811881188
C57BL6J-1.103	Temporal association areas	layer 5	127	33	160	0.79375	0.20625
C57BL6J-1.103	Temporal association areas	layer 6a	113	12	125	0.904	0.096
C57BL6J-1.103	Temporal association areas	layer 6b	19	2	21	0.904761904761905	0.0952380952380952
C57BL6J-1.103	posteromedial visual area	layer 1	3	2	5	0.6	0.4
C57BL6J-1.103	posteromedial visual area	layer 2/3	31	0	31	1	0
C57BL6J-1.103	posteromedial visual area	layer 4	12	0	12	1	0
C57BL6J-1.103	posteromedial visual area	layer 5	43	5	48	0.895833333333333	0.104166666666667
C57BL6J-1.103	posteromedial visual area	layer 6a	16	3	19	0.842105263157895	0.157894736842105
