slide,layer,a_layer,b_layer,a_class,b_class,a_glutotal,a_gabatotal,b_glutotal,b_gabatotal,a_region,b_region,a_ei,b_ei,a_merge_region,b_merge_region,a_cell_Neuron_type,b_cell_Neuron_type,a_enrich_class_cell_ids_num,b_enrich_class_cell_ids_num,a_cell_id_n,b_cell_id_n,overlap_a_in_b,overlap_b_in_a,a_source_file,b_source_file
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,006 L4/5 IT CTX Glut,12,2,12,4,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3",6.0,3.0,regions_1,regions_2,,,2,2,14,16,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,007 L2/3 IT CTX Glut,12,2,73,6,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3",6.0,12.166666666666666,regions_1,regions_1,,,2,71,14,79,0.9285714285714286,0.16455696202531644,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,046 Vip Gaba,12,2,151,25,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3",6.0,6.04,regions_1,regions_1,,,2,12,14,176,0.9285714285714286,0.07386363636363637,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,047 Sncg Gaba,12,2,93,16,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3",6.0,5.8125,regions_1,regions_1,,,2,4,14,109,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,047 Sncg Gaba,12,2,2,1,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3","Frontal pole, layer 2/3",6.0,2.0,regions_1,regions_2,,,2,1,14,3,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,12,2,43,13,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Orbital area, lateral part, layer 2/3",6.0,3.3076923076923075,regions_1,regions_1,,,2,3,14,56,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,052 Pvalb Gaba,12,2,94,17,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3","Frontal pole, layer 2/3,Secondary motor area, layer 2/3,Orbital area, lateral part, layer 2/3",6.0,5.529411764705882,regions_1,regions_1,,,2,4,14,111,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,007 L2/3 IT CTX Glut,12,4,73,6,"Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3",3.0,12.166666666666666,regions_2,regions_1,,,2,71,16,79,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,046 Vip Gaba,12,4,151,25,"Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3",3.0,6.04,regions_2,regions_1,,,2,12,16,176,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,047 Sncg Gaba,12,4,93,16,"Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3",3.0,5.8125,regions_2,regions_1,,,2,4,16,109,1.0,0.14678899082568808,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,047 Sncg Gaba,12,4,2,1,"Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3",3.0,2.0,regions_2,regions_2,,,2,1,16,3,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,049 Lamp5 Gaba,12,4,43,13,"Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Orbital area, lateral part, layer 2/3",3.0,3.3076923076923075,regions_2,regions_1,,,2,3,16,56,1.0,0.2857142857142857,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,006 L4/5 IT CTX Glut,052 Pvalb Gaba,12,4,94,17,"Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3,Secondary motor area, layer 2/3,Orbital area, lateral part, layer 2/3",3.0,5.529411764705882,regions_2,regions_1,,,2,4,16,111,1.0,0.14414414414414414,sample_1_C57BL6J-1.027_layer 2.3_006 L4.5 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,007 L2/3 IT CTX Glut,046 Vip Gaba,73,6,151,25,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3",12.166666666666666,6.04,regions_1,regions_1,,,71,12,79,176,0.8734177215189873,0.39204545454545453,sample_1_C57BL6J-1.027_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,007 L2/3 IT CTX Glut,047 Sncg Gaba,73,6,93,16,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3","Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3",12.166666666666666,5.8125,regions_1,regions_1,,,71,4,79,109,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,007 L2/3 IT CTX Glut,047 Sncg Gaba,73,6,2,1,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3","Frontal pole, layer 2/3",12.166666666666666,2.0,regions_1,regions_2,,,71,1,79,3,0.0379746835443038,1.0,sample_1_C57BL6J-1.027_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,73,6,43,13,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Orbital area, lateral part, layer 2/3",12.166666666666666,3.3076923076923075,regions_1,regions_1,,,71,3,79,56,0.0379746835443038,0.05357142857142857,sample_1_C57BL6J-1.027_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,007 L2/3 IT CTX Glut,052 Pvalb Gaba,73,6,94,17,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3","Frontal pole, layer 2/3,Secondary motor area, layer 2/3,Orbital area, lateral part, layer 2/3",12.166666666666666,5.529411764705882,regions_1,regions_1,,,71,4,79,111,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,046 Vip Gaba,047 Sncg Gaba,151,25,93,16,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3","Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3",6.04,5.8125,regions_1,regions_1,,,12,4,176,109,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,046 Vip Gaba,047 Sncg Gaba,151,25,2,1,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3","Frontal pole, layer 2/3",6.04,2.0,regions_1,regions_2,,,12,1,176,3,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,046 Vip Gaba,049 Lamp5 Gaba,151,25,43,13,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Orbital area, lateral part, layer 2/3",6.04,3.3076923076923075,regions_1,regions_1,,,12,3,176,56,0.03409090909090909,0.10714285714285714,sample_1_C57BL6J-1.027_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,046 Vip Gaba,052 Pvalb Gaba,151,25,94,17,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Prelimbic area, layer 2/3","Frontal pole, layer 2/3,Secondary motor area, layer 2/3,Orbital area, lateral part, layer 2/3",6.04,5.529411764705882,regions_1,regions_1,,,12,4,176,111,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,047 Sncg Gaba,047 Sncg Gaba,93,16,2,1,"Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3",5.8125,2.0,regions_1,regions_2,,,4,1,109,3,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,047 Sncg Gaba,049 Lamp5 Gaba,93,16,43,13,"Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Orbital area, lateral part, layer 2/3",5.8125,3.3076923076923075,regions_1,regions_1,,,4,3,109,56,0.45871559633027525,0.8928571428571429,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,047 Sncg Gaba,052 Pvalb Gaba,93,16,94,17,"Frontal pole, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3,Secondary motor area, layer 2/3,Orbital area, lateral part, layer 2/3",5.8125,5.529411764705882,regions_1,regions_1,,,4,4,109,111,0.8073394495412844,0.7927927927927928,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,047 Sncg Gaba,049 Lamp5 Gaba,2,1,43,13,"Frontal pole, layer 2/3","Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Orbital area, lateral part, layer 2/3",2.0,3.3076923076923075,regions_2,regions_1,,,1,3,3,56,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,047 Sncg Gaba,052 Pvalb Gaba,2,1,94,17,"Frontal pole, layer 2/3","Frontal pole, layer 2/3,Secondary motor area, layer 2/3,Orbital area, lateral part, layer 2/3",2.0,5.529411764705882,regions_2,regions_1,,,1,4,3,111,0.0,0.0,sample_1_C57BL6J-1.027_layer 2.3_047 Sncg Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 2/3,layer 2/3,layer 2/3,049 Lamp5 Gaba,052 Pvalb Gaba,43,13,94,17,"Frontal pole, layer 2/3,Orbital area, ventrolateral part, layer 2/3,Orbital area, lateral part, layer 2/3","Frontal pole, layer 2/3,Secondary motor area, layer 2/3,Orbital area, lateral part, layer 2/3",3.3076923076923075,5.529411764705882,regions_1,regions_1,,,3,4,56,111,0.7857142857142857,0.3963963963963964,sample_1_C57BL6J-1.027_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt,sample_1_C57BL6J-1.027_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
