slide,layer,a_layer,b_layer,a_class,b_class,a_glutotal,a_gabatotal,b_glutotal,b_gabatotal,a_region,b_region,a_ei,b_ei,a_merge_region,b_merge_region,a_cell_Neuron_type,b_cell_Neuron_type,a_enrich_class_cell_ids_num,b_enrich_class_cell_ids_num,a_cell_id_n,b_cell_id_n,overlap_a_in_b,overlap_b_in_a,a_source_file,b_source_file
C57BL6J-1.026,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,053 Sst Gaba,11,6,4,4,"Frontal pole, layer 1,Secondary motor area, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, medial part, layer 1",1.8333333333333333,1.0,regions_2,regions_1,,,11,2,17,8,0.0,0.0,sample_2_C57BL6J-1.026_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,047 Sncg Gaba,15,14,9,10,"Prelimbic area, layer 1,Orbital area, lateral part, layer 1,Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, medial part, layer 1","Prelimbic area, layer 1,Frontal pole, layer 1,Orbital area, medial part, layer 1",1.0714285714285714,0.9,regions_1,regions_1,,,3,3,29,19,0.5172413793103449,0.7894736842105263,sample_2_C57BL6J-1.026_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,049 Lamp5 Gaba,15,14,14,13,"Prelimbic area, layer 1,Orbital area, lateral part, layer 1,Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, medial part, layer 1","Orbital area, lateral part, layer 1,Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1",1.0714285714285714,1.0769230769230769,regions_1,regions_1,,,3,8,29,27,0.5862068965517241,0.6296296296296297,sample_2_C57BL6J-1.026_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,051 Pvalb chandelier Gaba,15,14,9,7,"Prelimbic area, layer 1,Orbital area, lateral part, layer 1,Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, medial part, layer 1","Secondary motor area, layer 1,Frontal pole, layer 1",1.0714285714285714,1.2857142857142858,regions_1,regions_1,,,3,2,29,16,0.0,0.0,sample_2_C57BL6J-1.026_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_051 Pvalb chandelier Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,046 Vip Gaba,053 Sst Gaba,15,14,4,4,"Prelimbic area, layer 1,Orbital area, lateral part, layer 1,Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, medial part, layer 1",1.0714285714285714,1.0,regions_1,regions_1,,,3,2,29,8,0.13793103448275862,0.5,sample_2_C57BL6J-1.026_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,049 Lamp5 Gaba,9,10,14,13,"Prelimbic area, layer 1,Frontal pole, layer 1,Orbital area, medial part, layer 1","Orbital area, lateral part, layer 1,Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1",0.9,1.0769230769230769,regions_1,regions_1,,,3,8,19,27,0.2631578947368421,0.18518518518518517,sample_2_C57BL6J-1.026_layer 1_047 Sncg Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,051 Pvalb chandelier Gaba,9,10,9,7,"Prelimbic area, layer 1,Frontal pole, layer 1,Orbital area, medial part, layer 1","Secondary motor area, layer 1,Frontal pole, layer 1",0.9,1.2857142857142858,regions_1,regions_1,,,3,2,19,16,0.0,0.0,sample_2_C57BL6J-1.026_layer 1_047 Sncg Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_051 Pvalb chandelier Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,047 Sncg Gaba,053 Sst Gaba,9,10,4,4,"Prelimbic area, layer 1,Frontal pole, layer 1,Orbital area, medial part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, medial part, layer 1",0.9,1.0,regions_1,regions_1,,,3,2,19,8,0.3157894736842105,0.75,sample_2_C57BL6J-1.026_layer 1_047 Sncg Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,049 Lamp5 Gaba,051 Pvalb chandelier Gaba,14,13,9,7,"Orbital area, lateral part, layer 1,Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1","Secondary motor area, layer 1,Frontal pole, layer 1",1.0769230769230769,1.2857142857142858,regions_1,regions_1,,,8,2,27,16,0.25925925925925924,0.4375,sample_2_C57BL6J-1.026_layer 1_049 Lamp5 Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_051 Pvalb chandelier Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,049 Lamp5 Gaba,053 Sst Gaba,14,13,4,4,"Orbital area, lateral part, layer 1,Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, medial part, layer 1",1.0769230769230769,1.0,regions_1,regions_1,,,8,2,27,8,0.0,0.0,sample_2_C57BL6J-1.026_layer 1_049 Lamp5 Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 1,layer 1,layer 1,051 Pvalb chandelier Gaba,053 Sst Gaba,9,7,4,4,"Secondary motor area, layer 1,Frontal pole, layer 1","Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1,Orbital area, medial part, layer 1",1.2857142857142858,1.0,regions_1,regions_1,,,2,2,16,8,0.0,0.0,sample_2_C57BL6J-1.026_layer 1_051 Pvalb chandelier Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 1_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,007 L2/3 IT CTX Glut,046 Vip Gaba,89,11,70,15,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",8.090909090909092,4.666666666666667,regions_1,regions_1,,,89,6,100,85,0.67,0.788235294117647,sample_2_C57BL6J-1.026_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,89,11,64,10,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",8.090909090909092,6.4,regions_1,regions_1,,,89,4,100,74,0.36,0.4864864864864865,sample_2_C57BL6J-1.026_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,007 L2/3 IT CTX Glut,052 Pvalb Gaba,89,11,0,1,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",8.090909090909092,0.0,regions_1,regions_1,,,89,1,100,1,0.01,1.0,sample_2_C57BL6J-1.026_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,007 L2/3 IT CTX Glut,053 Sst Gaba,89,11,15,1,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",8.090909090909092,15.0,regions_1,regions_1,,,89,1,100,16,0.16,1.0,sample_2_C57BL6J-1.026_layer 2.3_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,046 Vip Gaba,049 Lamp5 Gaba,70,15,64,10,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",4.666666666666667,6.4,regions_1,regions_1,,,6,4,85,74,0.5294117647058824,0.6081081081081081,sample_2_C57BL6J-1.026_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,046 Vip Gaba,052 Pvalb Gaba,70,15,0,1,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",4.666666666666667,0.0,regions_1,regions_1,,,6,1,85,1,0.011764705882352941,1.0,sample_2_C57BL6J-1.026_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,046 Vip Gaba,053 Sst Gaba,70,15,15,1,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",4.666666666666667,15.0,regions_1,regions_1,,,6,1,85,16,0.0,0.0,sample_2_C57BL6J-1.026_layer 2.3_046 Vip Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,049 Lamp5 Gaba,052 Pvalb Gaba,64,10,0,1,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",6.4,0.0,regions_1,regions_1,,,4,1,74,1,0.013513513513513514,1.0,sample_2_C57BL6J-1.026_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,049 Lamp5 Gaba,053 Sst Gaba,64,10,15,1,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",6.4,15.0,regions_1,regions_1,,,4,1,74,16,0.04054054054054054,0.1875,sample_2_C57BL6J-1.026_layer 2.3_049 Lamp5 Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.026,layer 2/3,layer 2/3,layer 2/3,052 Pvalb Gaba,053 Sst Gaba,0,1,15,1,"Frontal pole, layer 2/3","Frontal pole, layer 2/3",0.0,15.0,regions_1,regions_1,,,1,1,1,16,0.0,0.0,sample_2_C57BL6J-1.026_layer 2.3_052 Pvalb Gaba_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.026_layer 2.3_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,007 L2/3 IT CTX Glut,2,0,23,5,"Prelimbic area, layer 1","Frontal pole, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1",,4.6,regions_1,regions_2,,,2,23,2,28,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,007 L2/3 IT CTX Glut,2,0,5,3,"Prelimbic area, layer 1","Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Frontal pole, layer 1",,1.6666666666666667,regions_1,regions_3,,,2,5,2,8,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,046 Vip Gaba,2,0,4,4,"Prelimbic area, layer 1","Secondary motor area, layer 1,Frontal pole, layer 1",,1.0,regions_1,regions_1,,,2,2,2,8,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,046 Vip Gaba,2,0,0,1,"Prelimbic area, layer 1","Prelimbic area, layer 1,Frontal pole, layer 1",,0.0,regions_1,regions_2,,,2,1,2,1,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,046 Vip Gaba,2,0,3,4,"Prelimbic area, layer 1","Orbital area, ventrolateral part, layer 1",,0.75,regions_1,regions_3,,,2,2,2,7,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,046 Vip Gaba,2,0,0,1,"Prelimbic area, layer 1","Orbital area, medial part, layer 1",,0.0,regions_1,regions_4,,,2,1,2,1,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,047 Sncg Gaba,2,0,4,3,"Prelimbic area, layer 1","Secondary motor area, layer 1",,1.3333333333333333,regions_1,regions_1,,,2,1,2,7,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,2,0,4,7,"Prelimbic area, layer 1","Secondary motor area, layer 1,Frontal pole, layer 1",,0.5714285714285714,regions_1,regions_1,,,2,6,2,11,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,2,0,6,5,"Prelimbic area, layer 1","Prelimbic area, layer 1,Orbital area, medial part, layer 1,Frontal pole, layer 1,Orbital area, ventrolateral part, layer 1",,1.2,regions_1,regions_2,,,2,4,2,11,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,2,0,5,2,"Prelimbic area, layer 1","Secondary motor area, layer 1",,2.5,regions_1,regions_3,,,2,2,2,7,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,052 Pvalb Gaba,2,0,7,6,"Prelimbic area, layer 1","Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1,Frontal pole, layer 1",,1.1666666666666667,regions_1,regions_1,,,2,1,2,13,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_052 Pvalb Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,053 Sst Gaba,2,0,3,4,"Prelimbic area, layer 1","Orbital area, ventrolateral part, layer 1,Orbital area, lateral part, layer 1",,0.75,regions_1,regions_1,,,2,1,2,7,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_053 Sst Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,007 L2/3 IT CTX Glut,23,5,5,3,"Frontal pole, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Orbital area, medial part, layer 1,Orbital area, ventrolateral part, layer 1,Frontal pole, layer 1",4.6,1.6666666666666667,regions_2,regions_3,,,23,5,28,8,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,046 Vip Gaba,23,5,4,4,"Frontal pole, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Secondary motor area, layer 1,Frontal pole, layer 1",4.6,1.0,regions_2,regions_1,,,23,2,28,8,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,046 Vip Gaba,23,5,0,1,"Frontal pole, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Prelimbic area, layer 1,Frontal pole, layer 1",4.6,0.0,regions_2,regions_2,,,23,1,28,1,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,046 Vip Gaba,23,5,3,4,"Frontal pole, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Orbital area, ventrolateral part, layer 1",4.6,0.75,regions_2,regions_3,,,23,2,28,7,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,046 Vip Gaba,23,5,0,1,"Frontal pole, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Orbital area, medial part, layer 1",4.6,0.0,regions_2,regions_4,,,23,1,28,1,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_046 Vip Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,047 Sncg Gaba,23,5,4,3,"Frontal pole, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Secondary motor area, layer 1",4.6,1.3333333333333333,regions_2,regions_1,,,23,1,28,7,0.0,0.0,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_047 Sncg Gaba_merged_regions_table_cell_id.txt
C57BL6J-1.027,layer 1,layer 1,layer 1,007 L2/3 IT CTX Glut,049 Lamp5 Gaba,23,5,4,7,"Frontal pole, layer 1,Secondary motor area, layer 1,Orbital area, lateral part, layer 1","Secondary motor area, layer 1,Frontal pole, layer 1",4.6,0.5714285714285714,regions_2,regions_1,,,23,6,28,11,0.03571428571428571,0.09090909090909091,sample_2_C57BL6J-1.027_layer 1_007 L2.3 IT CTX Glut_merged_regions_table_cell_id.txt,sample_2_C57BL6J-1.027_layer 1_049 Lamp5 Gaba_merged_regions_table_cell_id.txt
